# Temperature (K)	$\Delta c_{33}/c_{33}$ ($10^{-5}$)
2.8469	12.738698358198487
2.8472	12.622292450886057
2.8473	12.50911231965034
2.8476	12.455781638870102
2.8478	12.438620860698698
2.8479	12.438410202135982
2.848	12.448890450775439
2.8484	12.51840635193301
2.8486	12.55349092859804
2.8488	12.572701212180366
2.8491	12.609413215441956
2.8492	12.620220723884994
2.8495	12.654611456245597
2.8497	12.684218412147601
2.8498	12.754553768408151
2.8501	12.833001825600476
2.8502	12.873509742092438
2.8505	12.897610801339475
2.8507	12.901348205054456
2.851	12.91473407911444
2.8511	12.95802965329343
2.8513	12.975860736560092
2.8515	12.953202321533904
2.8517	12.941143032733716
2.8519	12.927905839332391
2.8522	12.891689683935253
2.8523	12.857608912237446
2.8524	12.783023391722526
2.8525	12.701564787494434
2.8526	12.67077337245015
2.8528	12.726979102438317
2.853	12.754871280579271
2.8533	12.846720110454985
2.8536	12.90700787807002
2.8538	12.929762461181213
2.8539	12.992820743666744
2.854	12.9942536618112
2.8542	12.966574485382449
2.8545	13.000470762427767
2.8549	13.015147058769577
2.855	12.99980943318947
2.8554	12.96530934952903
2.8555	12.899780968406754
2.8558	12.843072061567012
2.856	12.76671781397073
2.8563	12.68517454382927
2.8567	12.590614567842174
2.8569	12.5496722676128
2.8572	12.570080307422161
2.8575	12.580410798701536
2.8577	12.498335584540982
2.8578	12.455666632655037
2.858	12.395174291416978
2.8581	12.354984250663447
2.8583	12.28444120396563
2.8585	12.281622817412918
2.8587	12.263942591019875
2.8589	12.367781626695246
2.8592	12.39964930116377
2.8595	12.453218050592431
2.8597	12.4747726871266
2.8599	12.514731639109394
2.8601	12.45747513840198
2.8602	12.425349632857918
2.8603	12.37709638972331
2.8604	12.438238216606296
2.8606	12.420119073037531
2.8608	12.423632008131046
2.861	12.403288571956823
2.8611	12.404136559081985
2.8613	12.413355945323918
2.8614	12.445981822198359
2.8616	12.430458406430155
2.8618	12.447807834638027
2.8619	12.45419508312588
2.862	12.488499465028248
2.8623	12.511122066193037
2.8626	12.48966180135385
2.8628	12.499869634709722
2.8631	12.483524940050593
2.8633	12.469920983679668
2.8634	12.469479055076633
2.8637	12.455992163801024
2.8638	12.440085043966484
2.8641	12.511281620307104
2.8644	12.560600661273746
2.8645	12.635248644891211
2.8647	12.730620381773516
2.8648	12.731164929017718
2.8649	12.764602734528685
2.8652	12.79121362145871
2.8653	12.762589921535819
2.8654	12.696150461114737
2.8655	12.64060241524078
2.8656	12.578584895675142
2.8657	12.626831906572505
2.8658	12.62506769793311
2.866	12.635824216592425
2.8662	12.68177972663673
2.8664	12.72073290929664
2.8665	12.713192763473943
2.8667	12.705639609368601
2.8669	12.69072271704318
2.867	12.717293604214637
2.8672	12.735981964326449
2.8673	12.735124806248201
2.8675	12.739176878568442
2.8678	12.762704237192859
2.8681	12.807460737761827
2.8683	12.846742917304747
2.8687	12.844523078991779
2.869	12.838518342468685
2.8691	12.832042531306177
2.8692	12.847188008159097
2.8693	12.837085940840621
2.8696	12.822010654464941
2.8697	12.798201684470886
2.87	12.748316344777976
2.8702	12.649460776749388
2.8703	12.571425401224575
2.8705	12.466089719160339
2.8707	12.400301975671564
2.8709	12.320944020194842
2.8711	12.256381671927171
2.8712	12.21144185273413
2.8713	12.283798373087716
2.8716	12.315370145805518
2.8719	12.359498686009928
2.872	12.431121909888581
2.8722	12.46575920150414
2.8725	12.487554222426894
2.8726	12.533332197267796
2.873	12.570499332713315
2.8731	12.638923571672448
2.8734	12.701665212922524
2.8736	12.713991594073825
2.874	12.772752260161386
2.8741	12.795409291180281
2.8742	12.795216053803587
2.8743	12.7454198626526
2.8744	12.672217042651095
2.8747	12.64510503643889
2.8749	12.589861848929479
2.875	12.54018108487643
2.8752	12.499434527199185
2.8754	12.484543705065798
2.8755	12.495954537824444
2.8757	12.50358768261628
2.8758	12.483741820778057
2.8759	12.557391798544545
2.8761	12.591786182861163
2.8762	12.640311507905258
2.8763	12.6923009095973
2.8765	12.677119300793477
2.8768	12.685295648979483
2.8771	12.689068271015877
2.8773	12.639877521206099
2.8776	12.592038823594102
2.8778	12.582793773839782
2.878	12.539899636055237
2.8783	12.551780251827166
2.8784	12.566820954591773
2.8787	12.5605852273005
2.8788	12.515448321919912
2.8789	12.502816812190652
2.8791	12.462779029847962
2.8792	12.46161745171785
2.8795	12.42365525582212
2.8797	12.40334280268219
2.8798	12.410327204697861
2.8802	12.475298093834027
2.8804	12.537269501536924
2.8805	12.617049797326068
2.8807	12.661969542622893
2.8808	12.679111955052534
2.8809	12.685029960967018
2.8811	12.705919401192238
2.8814	12.67419731690569
2.8817	12.605288055287417
2.8818	12.507762333420887
2.8823	12.44804653771894
2.8826	12.481906943276135
2.8827	12.437421307807554
2.8828	12.385330444271425
2.8831	12.36875633627645
2.8832	12.361067936588716
2.8833	12.377475520680099
2.8836	12.405856901048388
2.8837	12.377845213583173
2.8839	12.425534208364287
2.884	12.466815237054913
2.8841	12.477043464418397
2.8843	12.51920524806192
2.8844	12.54719137708606
2.8847	12.56898990187268
2.8848	12.618379032647287
2.8851	12.633279004047631
2.8853	12.668906981545627
2.8854	12.735082692443397
2.8855	12.713845435140852
2.8856	12.717797650646315
2.8858	12.727162312613029
2.886	12.717084380407012
2.8861	12.761058733202452
2.8862	12.71601517495407
2.8864	12.618799577289057
2.8865	12.55099581772021
2.8866	12.468191963716155
2.8867	12.380721356143994
2.8868	12.276159602918732
2.8871	12.154601856898777
2.8873	12.112127963640315
2.8875	12.099293485592117
2.8877	12.100442981522106
2.8878	12.15708960905266
2.888	12.206633714547031
2.8882	12.260683094896967
2.8884	12.308648688169413
2.8886	12.357515116705187
2.8887	12.405986728689683
2.8888	12.464604084885217
2.8891	12.505091479186683
2.8893	12.497072248394574
2.8895	12.504709652641894
2.8898	12.520886649226847
2.8899	12.544636501217653
2.89	12.549150637384106
2.8903	12.58164325893025
2.8905	12.59785626992848
2.8906	12.620648985480726
2.8908	12.652052985436573
2.891	12.621077427902145
2.8912	12.645269941025303
2.8913	12.64750056495472
2.8914	12.658081077640153
2.8915	12.61655696821026
2.8916	12.60002033213014
2.8919	12.594698774562318
2.8921	12.574949962847986
2.8923	12.483043847931672
2.8924	12.461436900845186
2.8928	12.432667866170025
2.8931	12.432934848700949
2.8933	12.457632307760955
2.8935	12.464075591893783
2.8937	12.505908360523462
2.8938	12.498498916528401
2.894	12.486792957486227
2.8943	12.450779793098704
2.8945	12.431371997906338
2.8946	12.3845600298477
2.8947	12.361198488253827
2.895	12.363184442069908
2.8951	12.393050463666407
2.8953	12.422917940711962
2.8954	12.460871813237524
2.8956	12.444633397416409
2.8957	12.487995448171425
2.8958	12.508278160763435
2.896	12.477650030662653
2.8962	12.450233236149005
2.8966	12.428722618461142
2.8967	12.40490109381562
2.897	12.37592802721954
2.8972	12.37645148373458
2.8974	12.38414858053181
2.8975	12.389308827491904
2.8977	12.421977720669663
2.8979	12.48403774520429
2.898	12.555482725716747
2.8981	12.625808461010672
2.8984	12.612543448948085
2.8987	12.608824961174436
2.8988	12.644783974726355
2.8993	12.622913802440491
2.8994	12.56366671266698
2.8996	12.49996740526001
2.8998	12.514848873694925
2.8999	12.50610292024517
2.9001	12.489271170059673
2.9003	12.454923074419515
2.9006	12.448333767081852
2.9007	12.459909285006596
2.9009	12.493704893526413
2.9011	12.489973338799691
2.9014	12.48423565823014
2.9015	12.488683840701508
2.9017	12.575007004726547
2.9019	12.637425650280958
2.902	12.626830551147606
2.9021	12.655635810668308
2.9022	12.677894393794169
2.9023	12.718194199343763
2.9026	12.736512841463838
2.9027	12.653053200849449
2.9028	12.595237572422018
2.903	12.573430637437069
2.9032	12.504857084626769
2.9033	12.463401071291118
2.9034	12.458649536584948
2.9035	12.428050091059715
2.9038	12.431167517656345
2.904	12.471590307562563
2.9041	12.476180461397764
2.9045	12.492680949081507
2.9047	12.451467804408336
2.9048	12.394609570037202
2.9052	12.420536121112674
2.9054	12.470431856317315
2.9056	12.472005487500809
2.9057	12.58057874873161
2.906	12.694120020377168
2.9061	12.788988944621716
2.9063	12.85894524800201
2.9064	12.893910437982676
2.9067	12.834626406549507
2.907	12.794893539923896
2.9071	12.721654219745503
2.9072	12.602325303015725
2.9073	12.510639422613965
2.9075	12.498900693069407
2.9078	12.466663110951927
2.9079	12.557524061266749
2.908	12.601772093787101
2.9081	12.611753963140009
2.9083	12.6254706668926
2.9085	12.626619849164364
2.9086	12.533230229146351
2.9088	12.478353738598228
2.9091	12.368464664386039
2.9092	12.296482064434732
2.9094	12.261481588968028
2.9095	12.263607764474715
2.9096	12.333457091763732
2.9098	12.445670186737471
2.91	12.475507733799137
2.9101	12.511001902146862
2.9103	12.59158818614373
2.9106	12.575803458691231
2.9108	12.56448627775341
2.911	12.541801013830701
2.9112	12.444347457159814
2.9115	12.41820828743487
2.9117	12.414793405036189
2.9119	12.365815574927133
2.912	12.414874313530184
2.9121	12.425681682977165
2.9122	12.402628705724037
2.9123	12.41495903733732
2.9125	12.41331311629084
2.9126	12.443848451137201
2.9128	12.493047844153965
2.9131	12.491959101973823
2.9132	12.440114704039589
2.9136	12.41698396854277
2.9138	12.401188844676385
2.914	12.423579200331842
2.9141	12.37997627213958
2.9142	12.323546993320674
2.9145	12.302452896594977
2.9146	12.331385887103568
2.9148	12.360014764243747
2.9149	12.404911990088
2.915	12.396086224525767
2.9151	12.389647481943607
2.9152	12.353626712303944
2.9154	12.317107263680658
2.9155	12.294187162037451
2.9158	12.283561725188623
2.916	12.268985487037414
2.9162	12.246651269287193
2.9163	12.251955047707018
2.9165	12.270644981079597
2.9166	12.329591767497316
2.9167	12.343742874338806
2.9168	12.359369815032645
2.917	12.36531428638907
2.9171	12.419672458204817
2.9174	12.453416400781878
2.9175	12.475331256801242
2.9176	12.446424996962309
2.9178	12.446642633509587
2.918	12.401883433853234
2.9182	12.413388296915263
2.9183	12.414721382428471
2.9184	12.37317144309786
2.9186	12.346663360640015
2.9187	12.358473563013815
2.9188	12.380400440328645
2.9189	12.35196308871684
2.919	12.348873651829376
2.9192	12.322367387722156
2.9197	12.316646825642565
2.9198	12.346326407943119
2.9199	12.318650733403127
2.9202	12.293351066475221
2.9204	12.362618816993766
2.9205	12.357647470260684
2.9206	12.346018633101197
2.9209	12.376921882108403
2.9211	12.4076754674411
2.9214	12.40468800567127
2.9216	12.42101385349232
2.9218	12.412275288419181
2.9219	12.42118423262931
2.9221	12.454091941338111
2.9223	12.4461898789442
2.9224	12.412876987534515
2.9227	12.456533648375068
2.9228	12.473866366241197
2.9229	12.48175700077982
2.923	12.453965199669563
2.9232	12.424921802100492
2.9233	12.37966667644982
2.9234	12.34974524917169
2.9235	12.303569522668923
2.9238	12.227132444550339
2.924	12.187307645357217
2.9241	12.201695649865071
2.9245	12.216580511839801
2.9246	12.24560532202942
2.9247	12.270886568966196
2.9248	12.255316884734627
2.9249	12.300215163991396
2.9251	12.349505632826077
2.9253	12.40182698204453
2.9255	12.395504343117432
2.9256	12.384395490409078
2.9258	12.369165819651435
2.9259	12.422976271146492
2.926	12.412757123458313
2.9261	12.362145128444467
2.9262	12.325656736711574
2.9264	12.305922141668733
2.9267	12.33004975777655
2.927	12.375113040341557
2.9271	12.407237209683435
2.9272	12.453220636374416
2.9273	12.50608064436958
2.9275	12.50476832414249
2.9279	12.57321340912217
2.9281	12.61868884462019
2.9282	12.602937014220629
2.9285	12.628337952142306
2.9286	12.64455264034078
2.9288	12.695553646607793
2.929	12.76906298927984
2.9291	12.802397759972033
2.9293	12.8116433056491
2.9294	12.809460106101962
2.9295	12.765999750535235
2.9297	12.740487586815737
2.9298	12.670422876386628
2.9299	12.623847636097917
2.93	12.57253622942037
2.9302	12.579219208048997
2.9303	12.596821248884806
2.9304	12.580047795479214
2.9307	12.568987083671452
2.9309	12.606915446037949
2.9311	12.623009513917333
2.9312	12.653417962939821
2.9316	12.634587756958242
2.9318	12.617189977087914
2.9319	12.594251145939657
2.9322	12.64388478166012
2.9325	12.647409815850656
2.9327	12.613557509546077
2.9329	12.53335300750506
2.933	12.461242642587887
2.9331	12.418230245788857
2.9332	12.37229612163136
2.9334	12.28477916983808
2.9336	12.18483892083915
2.9337	12.035597734793726
2.9338	11.925382740554856
2.934	11.867372940919147
2.9343	11.894104391190327
2.9345	11.921891949718702
2.9346	11.91423079190659
2.9349	11.948045742649269
2.935	12.030857280426783
2.9352	12.109939932252297
2.9354	12.14367326295786
2.9355	12.180876240153777
2.9357	12.225277035985455
2.9358	12.310338482267907
2.936	12.337417095580655
2.9361	12.392288032879252
2.9362	12.447887372835881
2.9364	12.471741989438948
2.9366	12.409114207394861
2.9367	12.386218647156872
2.9368	12.364985116900183
2.9369	12.366845324588466
2.9371	12.329213445736492
2.9372	12.311288721041487
2.9374	12.369333390613104
2.9376	12.413925269338932
2.9377	12.39188084496313
2.9378	12.39198729584497
2.938	12.453688658433025
2.9383	12.486082254450716
2.9384	12.477618228338983
2.9386	12.433823604892012
2.9387	12.424039485329258
2.9388	12.440440188463329
2.939	12.395717872600613
2.9392	12.324054361510596
2.9396	12.305922151821326
2.9397	12.313660899256655
2.9398	12.380094481869879
2.9399	12.435685465901823
2.9401	12.450614696392558
2.9402	12.446345420419533
2.9404	12.445488357039347
2.9406	12.472568704987943
2.9407	12.483805025756016
2.941	12.41549057819805
2.9411	12.358973880253636
2.9413	12.34917075285847
2.9414	12.349465267875607
2.9416	12.338622980058048
2.9418	12.326754412050889
2.942	12.306010662864068
2.9421	12.26361707138948
2.9422	12.22875505282229
2.9423	12.166525530611848
2.9425	12.17256880779489
2.9428	12.167089304811594
2.943	12.130904358979645
2.9432	12.113083597384476
2.9433	12.149440501843522
2.9436	12.134209568389581
2.9438	12.18643447667581
2.9439	12.172882888437732
2.944	12.186720795353308
2.9441	12.219103162715887
2.9443	12.213770639963158
2.9445	12.233131685085638
2.9447	12.248866122300091
2.9448	12.256061058394625
2.9449	12.245362590413064
2.9451	12.211410688626824
2.9452	12.173091062439578
2.9453	12.15645058417639
2.9455	12.11702025439358
2.9456	12.14145038057077
2.9457	12.174904449713253
2.9458	12.21932710969233
2.946	12.275632929385772
2.9463	12.361746699768306
2.9465	12.418477190793382
2.9466	12.4765304562513
2.9467	12.47664285396664
2.9468	12.42627209011245
2.9469	12.410670013870378
2.9474	12.405841440651537
2.9476	12.337210736243893
2.9477	12.319800186770536
2.9479	12.317683531254595
2.9481	12.363800526058098
2.9483	12.426376066359508
2.9485	12.447547360677175
2.9486	12.450120133829037
2.9487	12.4991138450155
2.9489	12.483630625494124
2.949	12.395301770047606
2.9492	12.316969634362598
2.9494	12.28300710582311
2.9495	12.287661230389206
2.9497	12.277238980395019
2.9499	12.267772408571957
2.9501	12.28652926462582
2.9504	12.30562061788442
2.9505	12.282181605889818
2.9506	12.25921251532595
2.9507	12.208236627849121
2.9509	12.175297175381113
2.951	12.125003020688395
2.9512	12.148183266304633
2.9513	12.177458299625354
2.9516	12.246347055446765
2.9517	12.26877194084577
2.9518	12.313343310065006
2.952	12.351631608792182
2.9523	12.404340094650443
2.9524	12.382621746618344
2.9527	12.401232887352638
2.9529	12.415276817785703
2.9531	12.411649566861877
2.9532	12.418106041669049
2.9534	12.425276841176805
2.9535	12.429266103759772
2.9536	12.4013737624089
2.9537	12.384414171778626
2.9539	12.318736534794514
2.954	12.294774167765206
2.9541	12.225171379149597
2.9542	12.189827355845491
2.9543	12.176785719799197
2.9545	12.238013278642205
2.9547	12.28681775476375
2.9549	12.366866468638074
2.9551	12.352815486933931
2.9552	12.372600190923725
2.9554	12.321256374325598
2.9556	12.212898194760767
2.9557	12.10059218444276
2.9559	11.982638685425641
2.9561	11.859650079266585
2.9563	11.797150043682535
2.9564	11.723827332691037
2.9565	11.727745065978624
2.9568	11.826472776821362
2.957	11.930764814342092
2.9572	12.02070343282735
2.9574	12.076844958528097
2.9576	12.168918759450563
2.9577	12.263816146532356
2.9578	12.25486972953426
2.9581	12.276199054108666
2.9582	12.269131077382152
2.9583	12.288098832901765
2.9585	12.338187679758473
2.9587	12.304272491590885
2.959	12.291546151589815
2.9591	12.332783968236578
2.9595	12.30035166607722
2.9596	12.27304755907726
2.9598	12.211119658238543
2.9599	12.151601164223687
2.9601	12.192977150809034
2.9602	12.246802970426938
2.9603	12.27087249828725
2.9606	12.234114090091198
2.9607	12.182609472401383
2.9609	12.167094717673814
2.9611	12.191266292364238
2.9612	12.203126701300954
2.9614	12.220987049156783
2.9615	12.221828758762172
2.9616	12.262147019237249
2.9619	12.357486781246603
2.9623	12.448940543383875
2.9624	12.439010626468953
2.9625	12.414787611119655
2.9626	12.340918203858552
2.9627	12.334541391142588
2.963	12.349831767704902
2.9631	12.250593831448061
2.9632	12.155196272234779
2.9634	12.123929935507165
2.9635	12.088289733293488
2.9639	12.075042255285265
2.964	12.04068280437065
2.9643	11.984657936506668
2.9645	11.987485618876669
2.9646	11.98924557218793
2.9647	11.997549714585855
2.9649	12.015277234697244
2.965	12.0649861098328
2.9651	12.102312978824152
2.9655	12.10634687585921
2.9656	12.176255611055588
2.9657	12.18212818002321
2.9658	12.216216832567191
2.9659	12.240588884998571
2.9661	12.248813977838724
2.9662	12.228748069638616
2.9663	12.302251751894477
2.9664	12.343907216786988
2.9665	12.438851059556493
2.9667	12.443369018079663
2.9669	12.445983998829062
2.967	12.418455146040849
2.9671	12.41487378765203
2.9675	12.406627594630356
2.9676	12.357205682174609
2.9678	12.302778884933678
2.9679	12.34750477192887
2.968	12.336876696475825
2.9681	12.322054394700972
2.9683	12.356752522857395
2.9684	12.322438691984651
2.9685	12.328408743132933
2.9687	12.394580385742735
2.9688	12.367788420677982
2.9689	12.398929199267105
2.9691	12.450826744591001
2.9692	12.39594668725514
2.9693	12.36033971274023
2.9695	12.293953725125984
2.9697	12.203810898390811
2.9698	12.14752171439277
2.9699	12.077813299999589
2.97	12.00392200263467
2.9701	11.967526505204543
2.9702	11.969070970666415
2.9703	11.97886671645633
2.9705	11.978251991735602
2.9706	11.948805064330793
2.9707	11.982474535830931
2.9708	11.995118357725566
2.9709	12.019826213683995
2.971	12.025590488929215
2.9713	12.064794811537343
2.9714	12.082106981358855
2.9717	12.135626289919948
2.9718	12.125083396188499
2.9719	12.128564265723174
2.9721	12.140479934866619
2.9723	12.1460094886759
2.9725	12.113880501373107
2.9729	12.103641340187123
2.973	12.083384045581084
2.9732	12.080144821747876
2.9733	12.083046163480216
2.9734	12.098388048525129
2.9736	12.111459681001564
2.9737	12.161237172596064
2.9738	12.206979461058214
2.9739	12.259318144125904
2.9741	12.324805784162475
2.9743	12.338707429393866
2.9745	12.33042903642036
2.9746	12.3392049566347
2.9748	12.327689070700174
2.9749	12.339532742211556
2.9751	12.350399769731863
2.9753	12.309488173625365
2.9754	12.303807901019512
2.9756	12.331573442844746
2.9759	12.29347937848822
2.9761	12.255729988874412
2.9763	12.183066457965454
2.9764	12.13546015124927
2.9765	12.080111319957645
2.9767	12.049300086827696
2.9769	12.055139540788947
2.9771	12.077397606290372
2.9772	12.111242017108701
2.9774	12.141735810444356
2.9775	12.145179496138105
2.9777	12.173751068754655
2.978	12.227749157106164
2.9781	12.231930511039897
2.9782	12.237847004851439
2.9783	12.195516940865671
2.9784	12.134852447615822
2.9787	12.10092128767691
2.9788	12.092784022438297
2.9789	12.036239171065287
2.979	12.00420090659214
2.9791	11.979154605329787
2.9793	11.963196119031485
2.9795	12.041127091844526
2.9796	12.086735964729677
2.9798	12.06141628677342
2.9799	12.042449915084362
2.98	12.034184895555269
2.9802	12.008963134512875
2.9803	12.050381920028496
2.9804	11.943313845646271
2.9805	11.859262956968676
2.9806	11.883045793315006
2.9808	12.001127962807788
2.9811	12.071111429857016
2.9812	12.132181827921386
2.9815	12.118351985019553
2.9817	12.219766778796627
2.9819	12.337217097142211
2.9822	12.385066561295437
2.9823	12.316668411950307
2.9825	12.28138757587982
2.9826	12.230338512799515
2.9827	12.263886681798674
2.9828	12.303288731034336
2.983	12.291481689880829
2.9831	12.262080367816157
2.9833	12.2477742168055
2.9834	12.250760195617723
2.9835	12.324997844824294
2.9836	12.274526899485764
2.9837	12.201713645463931
2.9838	12.123711893885503
2.984	12.082216766008482
2.9841	12.020077513051817
2.9844	11.955912302887997
2.9845	11.905071782462267
2.9846	11.889429046817764
2.9847	11.904997147582641
2.9848	11.971080126329683
2.9849	11.970600975932943
2.985	12.018466903064772
2.9851	12.026845721938415
2.9853	12.013531300308513
2.9854	12.029816660815865
2.9855	12.038839328249294
2.9856	12.033448987224961
2.9857	12.085226081414476
2.9858	12.156264536290564
2.9859	12.137909149973323
2.9861	12.13858018483116
2.9862	12.139498839092155
2.9863	12.124211679090788
2.9865	12.098388282247694
2.9866	12.074618744992557
2.9867	12.067065824995186
2.9868	12.144114573203746
2.987	12.195142949968295
2.9871	12.233754881608002
2.9872	12.230563181384046
2.9873	12.195897930505113
2.9874	12.129599523939232
2.9876	12.011505982660795
2.9879	11.890910939389512
2.988	11.796532012262448
2.9882	11.75952789664909
2.9883	11.726910672603594
2.9884	11.758405743588536
2.9886	11.840838725762914
2.9887	11.91363437311783
2.9888	12.03885079530517
2.989	12.126778533116546
2.9891	12.122175205497062
2.9892	12.146196424700495
2.9893	12.096588241223126
2.9894	11.994854631398281
2.9895	11.921701627096953
2.9896	11.815625357284944
2.9897	11.72304564164482
2.9898	11.692058153947185
2.9902	11.686579804893817
2.9903	11.728242057191489
2.9904	11.815939481138063
2.9905	11.858868092787244
2.9906	11.89005904547418
2.9907	11.907842574549308
2.9908	11.89419840569821
2.9909	11.86903520305284
2.9913	11.87111352147536
2.9914	11.832672048551842
2.9915	11.85365063663243
2.9918	11.842781861903397
2.992	11.859258330277187
2.9921	11.955352705434306
2.9922	12.008134401910493
2.9924	12.03049267456402
2.9925	12.085029662419913
2.9926	12.057092467639736
2.9927	12.09217560461622
2.9929	12.139333266430226
2.993	12.119831770290856
2.9931	12.105419563502942
2.9933	12.098660179079726
2.9934	12.077650779292776
2.9935	12.102863847409028
2.9936	12.11867142203766
2.9937	12.078806940255776
2.9939	12.051692741022705
2.9942	12.05504396756223
2.9943	12.045323039570304
2.9945	12.050792617345127
2.9946	12.059518633873127
2.9947	12.092624938149697
2.9949	12.093438995740081
2.9951	12.152842929955
2.9952	12.195623720975426
2.9954	12.265187719591651
2.9956	12.345504617661263
2.9958	12.405928944222193
2.9959	12.409175403936347
2.996	12.497124995753634
2.9961	12.469214376332829
2.9962	12.466045173084584
2.9964	12.456713587769404
2.9965	12.406195597402286
2.9966	12.376059973710971
2.9969	12.300058084717996
2.997	12.21299986023264
2.9973	12.190168005285496
2.9975	12.203037018285972
2.9976	12.203143815363502
2.9978	12.183653534620602
2.998	12.154037444522022
2.9981	12.16344481262875
2.9982	12.178337028805649
2.9983	12.162178186853849
2.9984	12.126056405973545
2.9986	12.107369787608956
2.9988	12.079242502712512
2.999	12.043042029072756
2.9992	12.078187703700092
2.9993	12.104060581672302
2.9994	12.175810739412494
2.9995	12.17372014338049
2.9996	12.090980613928865
2.9997	12.094366581150549
2.9999	12.113527016215295
3.0	12.0904871505131
3.0001	12.047796816690358
3.0002	11.978520847851543
3.0003	11.893697391924887
3.0004	11.901707250126197
3.0006	11.901800028990948
3.0007	11.926772815531212
3.0008	11.922836499610376
3.0009	11.944347649367868
3.0011	11.999334541810363
3.0013	12.06095372285292
3.0015	12.053264643440855
3.0017	11.991236251397895
3.0018	11.945287915425737
3.0019	11.923859066714781
3.002	11.923353993173457
3.0021	11.895396387039323
3.0023	11.905357124228752
3.0025	11.961565487291136
3.0027	12.041506134183708
3.0028	12.06824298503487
3.0029	12.148859788826167
3.003	12.228026214398353
3.0031	12.259124843463525
3.0033	12.289368555698905
3.0035	12.305635033694434
3.0036	12.258263228699068
3.0037	12.250025844846263
3.0038	12.184173739212703
3.0039	12.051206934927354
3.0041	12.020073308899713
3.0042	11.985660147206811
3.0043	11.971853581509746
3.0045	12.021675717174036
3.0046	12.032073359305054
3.0047	12.050402668843464
3.0048	12.088411226121984
3.0049	12.092588768790522
3.0051	12.096866353695066
3.0052	12.075975511188775
3.0054	12.07306164326524
3.0056	12.072198079593477
3.0057	12.084270776442839
3.0058	12.046578707702079
3.0059	11.993112795542968
3.0061	11.947342877824
3.0062	11.90263969667831
3.0063	11.860769912842652
3.0065	11.800207765016603
3.0067	11.746131311855613
3.0068	11.714042533389877
3.007	11.693250462744514
3.0071	11.730803116818954
3.0072	11.749699241308294
3.0073	11.767501821317266
3.0074	11.834829961782487
3.0075	11.834653561899293
3.0077	11.857896301054447
3.0079	11.927799812860851
3.008	11.916968561748574
3.0081	11.952050783018262
3.0082	12.010106093001047
3.0083	12.006693964384095
3.0085	12.017511866171155
3.0086	12.082798791701201
3.0088	12.057925158157069
3.009	12.102405226708484
3.0091	12.12688381381182
3.0092	12.080577479206147
3.0093	12.109975328772338
3.0095	12.18646568251531
3.0096	12.206209300752048
3.0097	12.19058978492211
3.0098	12.094152152693018
3.01	12.047559959157168
3.0102	12.035928849246647
3.0104	11.937193541685811
3.0106	11.864523559291477
3.0108	11.796066128629189
3.0109	11.840423830933311
3.011	11.912211893182398
3.0111	11.963993494070497
3.0112	12.010567002575048
3.0113	12.127954427975016
3.0114	12.203806510321538
3.0116	12.283254762688163
3.0119	12.31438007301966
3.012	12.335215244547012
3.0122	12.310489762095065
3.0124	12.25835919567034
3.0126	12.192005540387749
3.0127	12.163391597182018
3.0128	12.17463497037877
3.013	12.199080389328566
3.0131	12.1543469885081
3.0132	12.09234550077487
3.0133	12.045059671426344
3.0134	12.045608656219287
3.0135	11.985952575692602
3.0138	11.86519229470971
3.014	11.768849292530446
3.0142	11.755976205316781
3.0143	11.804351264140573
3.0144	11.85535232485808
3.0145	11.897160538597493
3.0149	11.963407962667372
3.0151	12.034880798687213
3.0152	12.11195273894564
3.0153	12.143587163196809
3.0154	12.135516632374998
3.0155	12.186277759738367
3.0156	12.20401087847846
3.0157	12.203193640860405
3.0159	12.191291312020823
3.016	12.143993319262732
3.0162	12.09255162688153
3.0163	12.061643970521468
3.0164	12.01862359913002
3.0165	11.943112772909238
3.0167	11.857391774611203
3.0169	11.89396899617469
3.0171	11.895577141955517
3.0173	11.93511288916054
3.0175	11.947045724552963
3.0176	11.968606019175613
3.0177	12.068166195079126
3.0178	12.153582217094838
3.0179	12.1857940216717
3.018	12.248473537853393
3.0181	12.265276214857925
3.0182	12.292171825716212
3.0183	12.302027382198638
3.0184	12.25494406697463
3.0186	12.259425985419735
3.019	12.194108460653052
3.0192	12.11368594138911
3.0194	12.071786851529177
3.0196	12.086618305293515
3.0197	12.068137330599669
3.0199	12.055153863230988
3.0201	12.071864326339872
3.0202	12.136922878836735
3.0203	12.15951893998511
3.0205	12.233288449376673
3.0206	12.211527250297456
3.0208	12.217867954717704
3.021	12.19772660957598
3.0211	12.12855396910763
3.0212	11.999734942514227
3.0213	11.987974808201827
3.0214	11.91802514185769
3.0215	11.928620193964774
3.0216	11.899054556449574
3.0217	11.877826830825848
3.0219	11.849968190086324
3.022	11.889525970574086
3.0221	11.849670520882752
3.0222	11.834721881898158
3.0223	11.769842583062415
3.0224	11.756132052068555
3.0225	11.79179434076884
3.0226	11.848338495340505
3.0227	11.87987135774425
3.0228	11.907682543005736
3.0229	11.96803684687545
3.023	12.003755263662041
3.0232	12.077598171611072
3.0233	12.070746295625433
3.0235	12.064072643685238
3.0236	12.021836690208938
3.0237	12.04249664011733
3.0239	11.994225737532727
3.024	11.99223308316899
3.0241	11.908766699117049
3.0242	11.850557379295255
3.0243	11.807313941591165
3.0245	11.774687148626601
3.0247	11.705729397053023
3.0249	11.687955244855743
3.0251	11.657428266773866
3.0253	11.63795247076184
3.0254	11.715676668850952
