# T (K), alpha_33 (Neper/m)
1.065299999999999914e+00,4.427402121403952151e+01
1.064599999999999991e+00,4.434401484539489502e+01
1.064200000000000035e+00,4.455087645796834295e+01
1.063900000000000068e+00,4.471737561521808857e+01
1.063199999999999923e+00,4.516827678007780378e+01
1.062899999999999956e+00,4.562754676582062530e+01
1.062200000000000033e+00,4.598668836669753546e+01
1.061900000000000066e+00,4.596654063125834000e+01
1.061600000000000099e+00,4.599003934914003366e+01
1.061199999999999921e+00,4.591496368067100775e+01
1.060499999999999998e+00,4.559796460995221423e+01
1.060200000000000031e+00,4.554607740266010296e+01
1.059800000000000075e+00,4.594200791565458530e+01
1.059199999999999919e+00,4.608562753496448750e+01
1.058899999999999952e+00,4.642568873611980962e+01
1.058599999999999985e+00,4.668788741601406400e+01
1.058000000000000052e+00,4.670597115883379047e+01
1.057700000000000085e+00,4.657283714951722686e+01
1.056999999999999940e+00,4.642036156130711788e+01
1.056699999999999973e+00,4.658286195078630954e+01
1.056300000000000017e+00,4.684835581050947440e+01
1.055700000000000083e+00,4.729685423632849961e+01
1.055399999999999894e+00,4.762986678143738573e+01
1.054999999999999938e+00,4.774866877270619625e+01
1.054400000000000004e+00,4.785881804225732594e+01
1.054000000000000048e+00,4.794226997902387666e+01
1.053399999999999892e+00,4.812190415261079579e+01
1.053099999999999925e+00,4.820251988095924389e+01
1.052699999999999969e+00,4.872389859871714179e+01
1.052100000000000035e+00,4.941529794128382491e+01
1.051800000000000068e+00,4.994072157663981670e+01
1.051500000000000101e+00,4.981357752417920892e+01
1.050799999999999956e+00,5.009482531042544906e+01
1.050400000000000000e+00,5.020042365023641651e+01
1.050100000000000033e+00,4.997374926151474028e+01
1.049400000000000110e+00,5.028712022321064978e+01
1.049099999999999921e+00,5.064274289214745295e+01
1.048699999999999966e+00,5.070263841466749000e+01
1.048100000000000032e+00,5.109211537500618761e+01
1.047800000000000065e+00,5.129217873008678907e+01
1.047099999999999920e+00,5.144668075402955765e+01
1.046799999999999953e+00,5.195102166307856351e+01
1.046499999999999986e+00,5.274482777470484507e+01
1.045800000000000063e+00,5.318540572857250481e+01
1.045500000000000096e+00,5.331874350381781369e+01
1.045199999999999907e+00,5.299738423840835821e+01
1.044599999999999973e+00,5.286982019262154608e+01
1.044200000000000017e+00,5.252605455031380188e+01
1.043900000000000050e+00,5.233291006402805579e+01
1.043199999999999905e+00,5.304829826967556983e+01
1.042899999999999938e+00,5.363589402956654340e+01
1.042300000000000004e+00,5.405076528580616468e+01
1.041900000000000048e+00,5.370976935026942556e+01
1.041299999999999892e+00,5.329350027030091042e+01
1.040899999999999936e+00,5.294124815443296939e+01
1.040599999999999969e+00,5.297725646139815581e+01
1.040000000000000036e+00,5.320306291075189620e+01
1.039600000000000080e+00,5.428468072058399230e+01
1.039299999999999891e+00,5.463729149603977930e+01
1.038699999999999957e+00,5.492933218719213073e+01
1.038399999999999990e+00,5.507284106703241378e+01
1.038000000000000034e+00,5.497939833754435313e+01
1.037300000000000111e+00,5.505201339998984622e+01
1.036999999999999922e+00,5.584898835269495976e+01
1.036299999999999999e+00,5.639029474423955435e+01
1.036000000000000032e+00,5.702120736015717739e+01
1.035700000000000065e+00,5.767597139028589481e+01
1.035400000000000098e+00,5.816067382244159489e+01
1.034699999999999953e+00,5.804001434201131815e+01
1.034399999999999986e+00,5.800228045021890466e+01
1.034100000000000019e+00,5.772994250615829515e+01
1.033400000000000096e+00,5.767434766886526631e+01
1.033099999999999907e+00,5.768156063759465724e+01
1.032399999999999984e+00,5.827034300768514186e+01
1.032100000000000017e+00,5.956359636446222794e+01
1.031800000000000050e+00,6.058186050893505126e+01
1.031099999999999905e+00,6.129541517996926814e+01
1.030699999999999950e+00,6.166510812358706062e+01
1.030399999999999983e+00,6.188497632199664622e+01
1.029700000000000060e+00,6.130993663051867770e+01
1.029400000000000093e+00,6.122685658314958346e+01
1.028799999999999937e+00,6.102115719986841214e+01
1.028499999999999970e+00,6.101714623214434141e+01
1.028100000000000014e+00,6.118654783757165205e+01
1.027700000000000058e+00,6.156353399416207139e+01
1.027099999999999902e+00,6.219192284753307831e+01
1.026799999999999935e+00,6.299398347938199549e+01
1.026100000000000012e+00,6.403307872468371897e+01
1.025800000000000045e+00,6.473857112785572099e+01
1.025099999999999900e+00,6.519080990271413611e+01
1.024799999999999933e+00,6.542101668080090349e+01
1.024399999999999977e+00,6.581302845196569251e+01
1.023800000000000043e+00,6.551841236946870595e+01
1.023500000000000076e+00,6.561740965114677238e+01
1.023200000000000109e+00,6.573535973539333099e+01
1.022499999999999964e+00,6.556849282307325666e+01
1.022100000000000009e+00,6.568141293803000735e+01
1.021800000000000042e+00,6.636175275536015761e+01
1.021200000000000108e+00,6.659995606800316637e+01
1.020799999999999930e+00,6.687016729188849240e+01
1.020499999999999963e+00,6.751205284835532439e+01
1.019800000000000040e+00,6.772335440085976188e+01
1.019500000000000073e+00,6.791255834659318680e+01
1.019200000000000106e+00,6.816559237761180157e+01
1.018499999999999961e+00,6.857561574725195896e+01
1.018100000000000005e+00,6.908457407762989533e+01
1.017500000000000071e+00,6.910875896045695299e+01
1.017200000000000104e+00,6.932195384109149927e+01
1.016499999999999959e+00,7.003083981534223312e+01
1.016199999999999992e+00,7.082894057797034293e+01
1.015900000000000025e+00,7.160949314700201285e+01
1.015099999999999891e+00,7.282669547142222655e+01
1.014799999999999924e+00,7.356516642456631416e+01
1.014100000000000001e+00,7.422243589421509569e+01
1.013800000000000034e+00,7.423290707913929509e+01
1.013200000000000101e+00,7.414971160067011624e+01
1.012799999999999923e+00,7.391586462909117472e+01
1.012199999999999989e+00,7.394347801243657159e+01
1.011800000000000033e+00,7.365514771265679883e+01
1.011200000000000099e+00,7.385954445281754488e+01
1.010799999999999921e+00,7.377799135705231492e+01
1.010499999999999954e+00,7.411684094609449858e+01
1.009900000000000020e+00,7.458338447602227461e+01
1.009600000000000053e+00,7.535153074783966076e+01
1.008899999999999908e+00,7.622072683961823714e+01
1.008599999999999941e+00,7.712333810867517059e+01
1.008299999999999974e+00,7.790235175302018433e+01
1.007900000000000018e+00,7.838141238985349446e+01
1.007200000000000095e+00,7.857630950769180345e+01
1.006899999999999906e+00,7.867890587242095535e+01
1.006599999999999939e+00,7.895511587222813432e+01
1.005800000000000027e+00,7.922485242465268129e+01
1.005500000000000060e+00,8.006979738024756443e+01
1.005200000000000093e+00,8.066217810621242279e+01
1.004599999999999937e+00,8.147062268702075016e+01
1.004299999999999971e+00,8.206373845932762379e+01
1.004000000000000004e+00,8.269177186039974004e+01
1.003300000000000081e+00,8.271294731141756529e+01
1.002999999999999892e+00,8.346932673321794027e+01
1.002599999999999936e+00,8.424237583203012036e+01
1.002000000000000002e+00,8.528204498456557303e+01
1.001600000000000046e+00,8.632697197979086923e+01
1.001300000000000079e+00,8.737971742132435793e+01
1.000999999999999890e+00,8.758329600335787291e+01
1.000299999999999967e+00,8.736638417968288195e+01
9.999000000000000110e-01,8.701705426459898263e+01
9.991999999999999771e-01,8.674133121313298034e+01
9.989000000000000101e-01,8.674869692099969143e+01
9.986000000000000432e-01,8.724532309321443790e+01
9.979000000000000092e-01,8.796302306463712739e+01
9.976000000000000423e-01,8.857195204848198955e+01
9.969999999999999973e-01,8.889114020837246244e+01
9.967000000000000304e-01,8.913647449517384302e+01
9.962999999999999634e-01,8.940864393075685257e+01
9.957000000000000295e-01,8.960608119683115547e+01
9.953999999999999515e-01,8.968852490557128476e+01
9.949999999999999956e-01,8.983400480093200713e+01
9.943999999999999506e-01,9.012252315336604624e+01
9.939999999999999947e-01,9.072682542109623682e+01
9.937000000000000277e-01,9.103990868085770671e+01
9.929999999999999938e-01,9.191481435985997450e+01
9.927000000000000268e-01,9.234966893939076726e+01
9.923999999999999488e-01,9.275339627375592499e+01
9.917000000000000259e-01,9.291545413041262691e+01
9.913999999999999480e-01,9.362476562389861101e+01
9.909999999999999920e-01,9.407957242613429116e+01
9.902999999999999581e-01,9.472032999170710355e+01
9.899999999999999911e-01,9.511974141949553996e+01
9.893999999999999462e-01,9.544234893115003615e+01
9.890999999999999792e-01,9.576339769081914710e+01
9.883999999999999453e-01,9.599013476630443620e+01
9.880999999999999783e-01,9.609563373530045283e+01
9.878000000000000114e-01,9.653840692898029374e+01
9.875000000000000444e-01,9.729069319216296208e+01
9.868000000000000105e-01,9.750979038623859196e+01
9.864000000000000545e-01,9.733780201913555175e+01
9.860999999999999766e-01,9.753468200934821652e+01
9.858000000000000096e-01,9.775623463017632275e+01
9.850999999999999757e-01,9.733738864732663387e+01
9.848000000000000087e-01,9.745081124229113811e+01
9.844000000000000528e-01,9.808259134514014477e+01
9.838000000000000078e-01,9.876468852178891211e+01
9.835000000000000409e-01,9.860034462472185623e+01
9.830999999999999739e-01,9.886528994923219216e+01
9.825000000000000400e-01,9.897200108857600753e+01
9.821999999999999620e-01,9.905224623733897715e+01
9.815000000000000391e-01,9.878822599367936164e+01
9.812999999999999501e-01,9.922006737345600413e+01
9.808999999999999941e-01,9.925111698208138478e+01
9.802999999999999492e-01,9.958007793983210831e+01
9.799999999999999822e-01,9.953034747911374325e+01
9.792999999999999483e-01,1.000279373820660567e+02
9.789999999999999813e-01,1.003029200529470017e+02
9.782999999999999474e-01,1.007987020397349625e+02
9.778999999999999915e-01,1.008591500699310473e+02
9.771999999999999575e-01,1.010908911593048742e+02
9.768999999999999906e-01,1.009044781941711335e+02
9.766000000000000236e-01,1.002838704148098259e+02
9.758999999999999897e-01,9.997257708625625128e+01
9.756000000000000227e-01,9.975935883519946401e+01
9.752999999999999448e-01,9.927994843011492776e+01
9.747000000000000108e-01,9.880780941357602387e+01
9.744000000000000439e-01,9.899685329867293149e+01
9.740999999999999659e-01,9.883781347961871688e+01
9.734000000000000430e-01,9.864383545012901777e+01
9.730999999999999650e-01,9.888213096948106795e+01
9.727999999999999980e-01,9.913269999658450615e+01
9.719999999999999751e-01,9.903750485198338538e+01
9.717000000000000082e-01,9.908375810662050753e+01
9.713000000000000522e-01,9.878269288295655315e+01
9.707000000000000073e-01,9.785280851291258841e+01
9.703000000000000513e-01,9.677244743777214353e+01
9.699999999999999734e-01,9.644207508301133203e+01
9.694000000000000394e-01,9.617262360600511784e+01
9.690999999999999615e-01,9.611286241652214812e+01
9.684000000000000385e-01,9.671330101655553335e+01
9.680999999999999606e-01,9.734740724300741022e+01
9.675000000000000266e-01,9.720349255444239134e+01
9.671999999999999487e-01,9.704744178371265662e+01
9.665000000000000258e-01,9.675192703118318605e+01
9.660999999999999588e-01,9.606734566891327631e+01
9.655000000000000249e-01,9.590485540644954199e+01
9.651999999999999469e-01,9.599562062507266091e+01
9.647999999999999909e-01,9.551477999871372049e+01
9.640999999999999570e-01,9.458349222352489960e+01
9.637999999999999901e-01,9.377520164323732388e+01
9.635000000000000231e-01,9.281479015925674503e+01
9.628999999999999782e-01,9.205886971426889431e+01
9.626000000000000112e-01,9.205222254840418827e+01
9.619999999999999662e-01,9.208203560409833699e+01
9.616000000000000103e-01,9.260162396801410978e+01
9.613000000000000433e-01,9.221088172046233922e+01
9.606000000000000094e-01,9.154879691412429565e+01
9.603000000000000425e-01,9.107495221493536519e+01
9.596000000000000085e-01,9.065065519826248419e+01
9.593000000000000416e-01,8.994522816331823378e+01
9.589999999999999636e-01,8.989482610950017261e+01
9.583000000000000407e-01,8.965474528277059107e+01
9.579999999999999627e-01,8.884308199768656777e+01
9.576999999999999957e-01,8.829716854968796724e+01
9.569999999999999618e-01,8.796109337115422022e+01
9.566999999999999948e-01,8.730945728530878114e+01
9.564000000000000279e-01,8.691749566344310551e+01
9.560999999999999499e-01,8.659292443057279343e+01
9.554000000000000270e-01,8.683847125245029019e+01
9.550999999999999490e-01,8.651682317385211718e+01
9.545000000000000151e-01,8.689146469475463164e+01
9.540999999999999481e-01,8.699781642907987589e+01
9.537999999999999812e-01,8.652855194823587226e+01
9.530999999999999472e-01,8.578074726963177454e+01
9.527999999999999803e-01,8.496836518419672757e+01
9.524000000000000243e-01,8.364775021353511875e+01
9.517999999999999794e-01,8.225936738455425257e+01
9.515000000000000124e-01,8.194853572005172282e+01
9.512000000000000455e-01,8.165598250662674218e+01
9.506000000000000005e-01,8.148554660042509568e+01
9.503000000000000336e-01,8.142630271555617583e+01
9.499999999999999556e-01,8.163331902043660193e+01
9.493000000000000327e-01,8.112634128050649451e+01
9.489999999999999547e-01,8.003965413382047700e+01
9.483000000000000318e-01,7.943967656286190504e+01
9.475999999999999979e-01,7.890261450445041191e+01
9.473000000000000309e-01,7.824613851437106860e+01
9.465999999999999970e-01,7.757929383830855841e+01
9.463000000000000300e-01,7.774359489639982712e+01
9.455999999999999961e-01,7.716234271151711255e+01
9.454000000000000181e-01,7.647163618707804744e+01
9.449999999999999512e-01,7.594050295164583986e+01
9.443000000000000282e-01,7.571002070417398500e+01
9.439999999999999503e-01,7.494274220874308412e+01
9.433000000000000274e-01,7.504669357834154653e+01
9.429999999999999494e-01,7.490583498103319471e+01
9.425999999999999934e-01,7.452937405144552940e+01
9.418999999999999595e-01,7.402521252164387988e+01
9.415999999999999925e-01,7.369669237581774723e+01
9.408999999999999586e-01,7.348612231572860765e+01
9.405999999999999917e-01,7.316228751593962443e+01
9.403000000000000247e-01,7.284122999978944790e+01
9.399999999999999467e-01,7.236049505358323586e+01
9.394000000000000128e-01,7.165680685227493996e+01
9.389999999999999458e-01,7.043565344342732715e+01
9.386999999999999789e-01,6.944756805130987232e+01
9.379999999999999449e-01,6.898053646104176551e+01
9.376999999999999780e-01,6.826818324325381582e+01
9.373000000000000220e-01,6.792739215137203246e+01
9.365999999999999881e-01,6.801880589144070655e+01
9.363000000000000211e-01,6.807182135822017699e+01
9.358999999999999542e-01,6.771046920174489969e+01
9.353000000000000203e-01,6.779974206069255160e+01
9.345999999999999863e-01,6.755914816723907279e+01
9.343000000000000194e-01,6.706710791231830626e+01
9.340000000000000524e-01,6.644913633277406007e+01
9.336999999999999744e-01,6.572359958139941227e+01
9.330000000000000515e-01,6.538860560411353617e+01
9.326999999999999735e-01,6.537167485764007324e+01
9.324000000000000066e-01,6.499185487421004837e+01
9.316999999999999726e-01,6.481173070164163619e+01
9.314000000000000057e-01,6.472526215089260404e+01
9.310000000000000497e-01,6.438965641369804871e+01
9.304000000000000048e-01,6.415294824352258729e+01
9.301000000000000378e-01,6.439944755041733515e+01
9.296999999999999709e-01,6.473200367165486568e+01
9.290000000000000480e-01,6.473515643009682208e+01
9.287999999999999590e-01,6.435221122855091380e+01
9.284000000000000030e-01,6.381897564360633623e+01
9.276999999999999691e-01,6.289622265750313090e+01
9.274000000000000021e-01,6.189027545487283533e+01
9.271000000000000352e-01,6.099506457334155130e+01
9.264000000000000012e-01,6.086321666871890557e+01
9.260000000000000453e-01,6.083780069591239226e+01
9.256999999999999673e-01,6.049729521440099234e+01
9.251000000000000334e-01,6.010356021465509002e+01
9.246999999999999664e-01,5.998187018221005928e+01
9.243999999999999995e-01,5.938877359924595112e+01
9.236999999999999655e-01,5.903739048147349422e+01
9.231000000000000316e-01,5.912250924313207179e+01
9.227999999999999536e-01,5.920657586620882284e+01
9.221000000000000307e-01,5.947939676081523430e+01
9.217999999999999527e-01,5.953635871110259359e+01
9.214999999999999858e-01,5.883618431759759915e+01
9.207999999999999519e-01,5.822352469431007194e+01
9.204999999999999849e-01,5.744153483470677202e+01
9.197999999999999510e-01,5.682337059097130805e+01
9.193999999999999950e-01,5.619620283541962635e+01
9.191000000000000281e-01,5.575707240214342164e+01
9.184999999999999831e-01,5.504355092270066052e+01
9.181000000000000272e-01,5.510847079323366415e+01
9.177999999999999492e-01,5.478901768846208142e+01
9.171000000000000263e-01,5.456455745396897328e+01
9.167999999999999483e-01,5.481052260396768361e+01
9.163999999999999924e-01,5.518550635164365303e+01
9.157999999999999474e-01,5.495469737292955870e+01
9.154999999999999805e-01,5.485900065021360206e+01
9.147999999999999465e-01,5.461839232014267509e+01
9.144999999999999796e-01,5.439115722084193294e+01
9.142000000000000126e-01,5.409250814558708953e+01
9.135999999999999677e-01,5.373669399617006093e+01
9.132000000000000117e-01,5.322358030916893767e+01
9.129000000000000448e-01,5.294928066001966727e+01
9.122000000000000108e-01,5.252865673618157416e+01
9.119000000000000439e-01,5.191413695567985087e+01
9.112000000000000099e-01,5.175907798127968817e+01
9.109000000000000430e-01,5.144296984074412649e+01
9.104999999999999760e-01,5.129839487595245373e+01
9.098000000000000531e-01,5.098303169270752733e+01
9.094999999999999751e-01,5.083418966529666250e+01
9.092000000000000082e-01,5.074185946171860451e+01
9.084999999999999742e-01,5.107554025815556997e+01
9.082000000000000073e-01,5.126498034910991919e+01
9.074999999999999734e-01,5.129965590571760004e+01
9.072000000000000064e-01,5.123086896797417467e+01
9.068000000000000504e-01,5.077042644375706004e+01
9.064999999999999725e-01,4.978912552499900812e+01
9.058000000000000496e-01,4.870919985508317041e+01
9.054999999999999716e-01,4.779509974026814234e+01
9.048000000000000487e-01,4.727211099805072081e+01
9.043999999999999817e-01,4.693851592110240745e+01
9.041000000000000147e-01,4.727978421540706222e+01
9.034999999999999698e-01,4.797509641086458032e+01
9.032000000000000028e-01,4.854587955305123614e+01
9.029000000000000359e-01,4.933274349493672162e+01
9.025999999999999579e-01,4.974114615523944849e+01
9.019000000000000350e-01,4.976771483158449882e+01
9.015999999999999570e-01,4.934651863442491049e+01
9.009000000000000341e-01,4.917738987242569237e+01
9.004999999999999671e-01,4.840746038255974781e+01
9.002000000000000002e-01,4.816693808862714832e+01
8.994999999999999662e-01,4.792531268929838006e+01
8.991999999999999993e-01,4.810861614940449726e+01
8.989000000000000323e-01,4.869459778403620476e+01
8.981999999999999984e-01,4.888031447713956368e+01
8.979000000000000314e-01,4.866838759647453116e+01
8.974999999999999645e-01,4.836781213747099173e+01
8.969000000000000306e-01,4.774967740306396990e+01
8.964999999999999636e-01,4.646293059790264124e+01
8.961999999999999966e-01,4.595604909712210429e+01
8.954999999999999627e-01,4.539790350252519602e+01
8.951999999999999957e-01,4.491242929490044844e+01
8.944999999999999618e-01,4.476959687208523064e+01
8.941999999999999948e-01,4.512678298221658224e+01
8.939000000000000279e-01,4.503237341621661471e+01
8.931999999999999940e-01,4.494292179902777207e+01
8.929000000000000270e-01,4.470465955154736548e+01
8.921999999999999931e-01,4.464346674846251517e+01
8.919000000000000261e-01,4.441624961009006256e+01
8.914999999999999591e-01,4.429759324619317340e+01
8.908000000000000362e-01,4.447682140858614730e+01
8.904999999999999583e-01,4.496501831056320952e+01
8.898000000000000353e-01,4.500340663173938083e+01
8.894999999999999574e-01,4.482879052253201735e+01
8.889000000000000234e-01,4.450037875005750720e+01
8.885999999999999455e-01,4.404042114780986594e+01
8.881999999999999895e-01,4.339988027287404293e+01
8.874999999999999556e-01,4.319287050140792417e+01
8.870999999999999996e-01,4.268908957483017730e+01
8.868000000000000327e-01,4.266809684464465136e+01
8.860999999999999988e-01,4.290655451191355496e+01
8.858000000000000318e-01,4.304977470727408217e+01
8.853999999999999648e-01,4.269270278660337681e+01
8.848000000000000309e-01,4.249436678530423706e+01
8.844999999999999529e-01,4.217704749608174097e+01
8.841999999999999860e-01,4.159958225747345750e+01
8.834999999999999520e-01,4.115106588376443142e+01
8.830999999999999961e-01,4.092385509477685446e+01
8.828000000000000291e-01,4.100059922670720880e+01
8.823999999999999622e-01,4.122006422986964935e+01
8.818000000000000282e-01,4.115253065468505156e+01
8.813999999999999613e-01,4.139799660628432321e+01
8.810000000000000053e-01,4.127990705387423986e+01
8.803999999999999604e-01,4.065736798343937153e+01
8.800999999999999934e-01,4.029431418830290568e+01
8.793999999999999595e-01,4.020966155973951572e+01
8.790999999999999925e-01,4.022458827679747628e+01
8.788000000000000256e-01,4.031773477473984713e+01
8.780999999999999917e-01,4.082607195412515466e+01
8.778000000000000247e-01,4.062396219296147137e+01
8.771999999999999797e-01,4.076355425340830152e+01
8.769000000000000128e-01,4.054457859432091027e+01
8.766000000000000458e-01,4.039809899681949901e+01
8.759000000000000119e-01,3.994811485985064792e+01
8.756000000000000449e-01,3.968276566786448711e+01
8.751999999999999780e-01,3.929666756948222428e+01
8.746000000000000441e-01,3.909471398478149240e+01
8.741999999999999771e-01,3.929651999043062460e+01
8.739000000000000101e-01,3.927949999550128268e+01
8.732999999999999652e-01,3.913803641309732484e+01
8.729999999999999982e-01,3.886365571001306307e+01
8.723999999999999533e-01,3.825857166813443655e+01
8.720999999999999863e-01,3.749067758394176053e+01
8.715000000000000524e-01,3.729644611829667156e+01
8.710999999999999854e-01,3.751426548192034716e+01
8.705000000000000515e-01,3.737452017774580781e+01
8.701999999999999735e-01,3.741465081458682107e+01
8.695000000000000506e-01,3.746552407869830859e+01
8.690999999999999837e-01,3.771972956469039673e+01
8.683999999999999497e-01,3.747641251159598141e+01
8.680999999999999828e-01,3.756885353231564295e+01
8.678000000000000158e-01,3.780936613825838322e+01
8.670999999999999819e-01,3.756761163228884470e+01
8.668000000000000149e-01,3.724085055159162039e+01
8.665000000000000480e-01,3.709628141296798276e+01
8.659000000000000030e-01,3.697383021244536394e+01
8.655000000000000471e-01,3.658960914628346472e+01
8.652999999999999581e-01,3.673565896095465177e+01
8.646000000000000352e-01,3.665314110552662896e+01
8.642999999999999572e-01,3.738741851428289920e+01
8.637000000000000233e-01,3.794895640926210945e+01
8.632999999999999563e-01,3.844823243783548605e+01
8.629999999999999893e-01,3.894960705673088341e+01
8.626000000000000334e-01,3.935722610613106554e+01
8.618999999999999995e-01,3.858829898291969585e+01
8.616000000000000325e-01,3.784166208131000531e+01
8.612999999999999545e-01,3.737118133080889493e+01
8.607000000000000206e-01,3.681617547141149771e+01
8.599999999999999867e-01,3.609824365300823956e+01
8.597000000000000197e-01,3.558915829358397787e+01
8.594000000000000528e-01,3.554138052405551207e+01
8.589999999999999858e-01,3.535939372626830846e+01
8.584000000000000519e-01,3.519909957850109095e+01
8.579999999999999849e-01,3.564472268817712575e+01
8.577000000000000179e-01,3.632183892650300550e+01
8.569999999999999840e-01,3.656449635976696300e+01
8.567000000000000171e-01,3.673946424534301514e+01
8.559999999999999831e-01,3.653435627275848674e+01
8.557000000000000162e-01,3.644994397086793469e+01
8.554000000000000492e-01,3.598713075125351679e+01
8.548000000000000043e-01,3.585998794583360905e+01
8.544000000000000483e-01,3.563388278724391967e+01
8.540999999999999703e-01,3.584924282783413219e+01
8.535000000000000364e-01,3.597087078930576354e+01
8.530999999999999694e-01,3.597224147466704380e+01
8.528000000000000025e-01,3.597682752029732001e+01
8.521999999999999575e-01,3.626311288511146813e+01
8.518999999999999906e-01,3.603832735920082087e+01
8.511999999999999567e-01,3.547665980437545841e+01
8.508999999999999897e-01,3.536917060276255143e+01
8.506000000000000227e-01,3.485570825112745297e+01
8.498999999999999888e-01,3.402263563403630542e+01
8.496000000000000218e-01,3.433490338137130493e+01
8.493000000000000549e-01,3.480545933170014905e+01
8.487000000000000099e-01,3.529956288279731780e+01
8.484000000000000430e-01,3.551694767845560818e+01
8.479999999999999760e-01,3.627779466228321326e+01
8.474000000000000421e-01,3.589099784193331288e+01
8.470999999999999641e-01,3.527653284610937590e+01
8.467000000000000082e-01,3.501089274285118336e+01
8.459999999999999742e-01,3.484428449624920177e+01
8.456000000000000183e-01,3.442033372035007233e+01
8.453000000000000513e-01,3.421549641264368802e+01
8.446000000000000174e-01,3.435601277423779720e+01
8.443000000000000504e-01,3.421825627216844623e+01
8.436000000000000165e-01,3.425469519307603150e+01
8.433000000000000496e-01,3.428275946805024432e+01
8.426000000000000156e-01,3.427980752268581455e+01
8.423000000000000487e-01,3.390328293366133039e+01
8.417000000000000037e-01,3.365580739376832753e+01
8.413000000000000478e-01,3.349855398906152004e+01
8.407000000000000028e-01,3.319163556972284823e+01
8.404000000000000359e-01,3.293432384708671634e+01
8.400999999999999579e-01,3.283433669766168350e+01
8.394000000000000350e-01,3.253135293701438968e+01
8.389999999999999680e-01,3.263111594391762083e+01
8.387000000000000011e-01,3.278136191701287316e+01
8.383000000000000451e-01,3.267583954052770423e+01
8.377000000000000002e-01,3.271597956901177895e+01
8.374000000000000332e-01,3.311965010089556927e+01
8.369999999999999662e-01,3.312936626279497432e+01
8.363000000000000433e-01,3.370084275936483209e+01
8.359999999999999654e-01,3.420389869918813019e+01
8.353000000000000425e-01,3.461804553156480324e+01
8.349999999999999645e-01,3.450468310786186521e+01
8.343000000000000416e-01,3.450181490720956390e+01
8.339999999999999636e-01,3.332051726130544012e+01
8.336999999999999966e-01,3.229960852691669970e+01
8.329999999999999627e-01,3.128953369201849455e+01
8.326999999999999957e-01,3.078945127872520970e+01
8.324000000000000288e-01,3.034652266388525277e+01
8.317999999999999838e-01,3.064716410802452629e+01
8.315000000000000169e-01,3.124111265407645988e+01
8.312000000000000499e-01,3.157399041184930866e+01
8.306000000000000050e-01,3.134077622515837902e+01
8.302000000000000490e-01,3.080245282536134255e+01
8.298999999999999710e-01,3.037369251137374704e+01
8.292000000000000481e-01,2.932581711651528167e+01
8.288999999999999702e-01,2.888585585018381607e+01
8.285000000000000142e-01,2.899169679226110929e+01
8.277999999999999803e-01,2.927620179520681631e+01
8.274000000000000243e-01,2.917492433393135798e+01
8.267999999999999794e-01,2.973434318823501599e+01
8.265000000000000124e-01,2.979118008928139716e+01
8.257999999999999785e-01,2.976875359823702638e+01
8.255000000000000115e-01,2.955185619106282502e+01
8.248999999999999666e-01,2.966023607289184838e+01
8.245999999999999996e-01,2.938318251052646701e+01
8.243000000000000327e-01,2.923032657352973729e+01
8.235999999999999988e-01,2.866757618112251293e+01
8.233000000000000318e-01,2.850186708064507002e+01
8.225999999999999979e-01,2.824154420790955555e+01
8.223000000000000309e-01,2.842202841693301707e+01
8.219999999999999529e-01,2.859259831083704739e+01
8.213000000000000300e-01,2.872075559532027000e+01
8.209999999999999520e-01,2.826203779669253890e+01
8.205999999999999961e-01,2.783050341864804977e+01
8.198999999999999622e-01,2.744872650874549436e+01
8.195999999999999952e-01,2.717286200912440108e+01
8.193000000000000282e-01,2.722857114149019253e+01
8.185999999999999943e-01,2.763409353157271653e+01
8.183000000000000274e-01,2.806868211643541144e+01
8.179999999999999494e-01,2.815082973053449678e+01
8.173000000000000265e-01,2.817450741210723208e+01
8.169999999999999485e-01,2.782531164975603133e+01
8.166999999999999815e-01,2.741034281233100955e+01
8.159999999999999476e-01,2.687781293110697334e+01
8.156999999999999806e-01,2.645192909573893303e+01
8.151000000000000467e-01,2.606068462149937659e+01
8.146999999999999797e-01,2.561055416909744054e+01
8.144000000000000128e-01,2.544046084413071185e+01
8.141000000000000458e-01,2.493471368102132146e+01
8.135000000000000009e-01,2.475317143087977456e+01
8.132000000000000339e-01,2.408864451942736196e+01
8.125000000000000000e-01,2.431487210465365933e+01
8.122000000000000330e-01,2.412633303811549013e+01
8.114999999999999991e-01,2.455701930353188800e+01
8.112000000000000322e-01,2.467392747362850969e+01
8.107999999999999652e-01,2.497222323061669158e+01
8.101000000000000423e-01,2.489052125287935269e+01
8.097999999999999643e-01,2.468506663737593954e+01
8.094999999999999973e-01,2.454350664911567037e+01
8.087999999999999634e-01,2.479950911773130429e+01
8.084999999999999964e-01,2.503668231310098236e+01
8.081000000000000405e-01,2.511131084019075388e+01
8.074999999999999956e-01,2.527855816481405782e+01
8.072000000000000286e-01,2.534598262848089689e+01
8.067999999999999616e-01,2.484171871037915480e+01
8.062000000000000277e-01,2.411602883672117059e+01
8.058999999999999497e-01,2.333384935555750417e+01
8.052000000000000268e-01,2.287264232875554626e+01
8.048999999999999488e-01,2.232092412968859207e+01
8.042000000000000259e-01,2.193190470186755192e+01
8.038999999999999480e-01,2.195725256705418360e+01
8.034999999999999920e-01,2.218479130321884440e+01
8.028999999999999471e-01,2.219912773797045702e+01
