# B (T), A/A(0)
9.643777169537917082e-01,1.015446783807592901e+00
9.662180003220093294e-01,1.015247457826836897e+00
9.680582836902269506e-01,1.014998759489924574e+00
9.698985670584445717e-01,1.014566724165301137e+00
9.717388504266624150e-01,1.014652314629512331e+00
9.735791337948800361e-01,1.014765227990108709e+00
9.754194171630976573e-01,1.015137937561008119e+00
9.772597005313152785e-01,1.016005207667979970e+00
9.790999838995331217e-01,1.016546910472294618e+00
9.809402672677507429e-01,1.016498493380210366e+00
9.827805506359683640e-01,1.016670315882397313e+00
9.846208340041859852e-01,1.016775263841780630e+00
9.864611173724038284e-01,1.016959146619185406e+00
9.883014007406214496e-01,1.017576964403799966e+00
9.901416841088390708e-01,1.018240290981544227e+00
9.919819674770566920e-01,1.018656028558922566e+00
9.938222508452745352e-01,1.019017266491860196e+00
9.956625342134921564e-01,1.019318777508075202e+00
9.975028175817097775e-01,1.019563480440570213e+00
9.993431009499273987e-01,1.020192510782393480e+00
1.001183384318145242e+00,1.021276024070869592e+00
1.003023667686362863e+00,1.022441968878535556e+00
1.004863951054580484e+00,1.023670417892659001e+00
1.006704234422798105e+00,1.024740457215392864e+00
1.008544517791015949e+00,1.025629381391770734e+00
1.010384801159233570e+00,1.026555903488422405e+00
1.012225084527451191e+00,1.027330980106768044e+00
1.014065367895669034e+00,1.027510748039257127e+00
1.015905651263886655e+00,1.027634082807101112e+00
1.017745934632104277e+00,1.027940524603309758e+00
1.019586218000321898e+00,1.028002898723489711e+00
1.021426501368539741e+00,1.027525502771863719e+00
1.023266784736757362e+00,1.026922540011288687e+00
1.025107068104974983e+00,1.026131832649614939e+00
1.026947351473192604e+00,1.024969203402430251e+00
1.028787634841410448e+00,1.023789774586188583e+00
1.030627918209628069e+00,1.022633420628300982e+00
1.032468201577845690e+00,1.021217380775683248e+00
1.034308484946063311e+00,1.019417752182469217e+00
1.036148768314281154e+00,1.017103803364417303e+00
1.037989051682498776e+00,1.014653240379981725e+00
1.039829335050716397e+00,1.012557988354366723e+00
1.041669618418934018e+00,1.010556683079233853e+00
1.043509901787151861e+00,1.008107723762172947e+00
1.045350185155369482e+00,1.006024210763224014e+00
1.047190468523587104e+00,1.004811362939944219e+00
1.049030751891804725e+00,1.003496571019063532e+00
1.050871035260022568e+00,1.002177075925202887e+00
1.052711318628240189e+00,1.001007851292507800e+00
1.054551601996457810e+00,1.000233772207427041e+00
1.056391885364675431e+00,9.996204494297807885e-01
1.058232168732893275e+00,9.996894273486253146e-01
1.060072452101110896e+00,1.000342114575413444e+00
1.061912735469328517e+00,1.001338495839033227e+00
1.063753018837546138e+00,1.002047086952569055e+00
1.065593302205763981e+00,1.002253820251670646e+00
1.067433585573981603e+00,1.002000345148869931e+00
1.069273868942199224e+00,1.001805455932014199e+00
1.071114152310417067e+00,1.001629517708632067e+00
1.072954435678634688e+00,1.001266831913815825e+00
1.074794719046852309e+00,1.000959885557442641e+00
1.076635002415069930e+00,1.000706366355615717e+00
