# B (T), \delta v/v
9.941399999999999793e+00,2.458765832923219020e-04
9.950599999999999667e+00,2.599196706664420355e-04
9.959400000000000475e+00,2.597992019437445066e-04
9.968199999999999505e+00,2.664532949908813772e-04
9.977100000000000080e+00,2.679097522037831875e-04
9.985799999999999343e+00,2.687006122779735193e-04
9.994600000000000151e+00,2.799222409294473395e-04
1.000380000000000003e+01,2.839739027666293280e-04
1.001239999999999952e+01,2.836434818295607146e-04
1.002110000000000056e+01,2.917997395734902612e-04
1.002979999999999983e+01,2.930056740933343652e-04
1.003880000000000017e+01,2.953553112235306373e-04
1.004759999999999920e+01,3.069401405360145871e-04
1.005630000000000024e+01,3.077974753277550827e-04
1.006540000000000035e+01,3.133700780563997666e-04
1.007429999999999914e+01,3.135437537930229040e-04
1.008309999999999995e+01,3.178181052706618558e-04
1.009220000000000006e+01,3.226274434092529179e-04
1.010089999999999932e+01,3.187492916179720734e-04
1.010960000000000036e+01,3.274826447710989588e-04
1.011870000000000047e+01,3.359661940043349917e-04
1.012759999999999927e+01,3.329031986958549700e-04
1.013630000000000031e+01,3.385542619341573318e-04
1.014540000000000042e+01,3.451088625044183671e-04
1.015419999999999945e+01,3.498957041450502341e-04
1.016290000000000049e+01,3.490850657784127283e-04
1.017210000000000036e+01,3.613646098742380030e-04
1.018079999999999963e+01,3.656066157724951506e-04
1.018950000000000067e+01,3.675250851445399126e-04
1.019829999999999970e+01,3.743509695942222586e-04
1.020710000000000051e+01,3.791877776880066709e-04
1.021589999999999954e+01,3.804488148506932413e-04
1.022470000000000034e+01,3.870356720499571173e-04
1.023370000000000068e+01,3.890811220601316390e-04
1.024249999999999972e+01,3.853778880443796840e-04
1.025120000000000076e+01,3.989047452699183167e-04
1.025990000000000002e+01,3.975761189729495101e-04
1.026880000000000059e+01,4.031284621376972441e-04
1.027749999999999986e+01,4.093772212061116359e-04
1.028630000000000067e+01,4.074202446459715844e-04
1.029540000000000077e+01,4.164549574519405602e-04
1.030410000000000004e+01,4.212961293835321402e-04
1.031279999999999930e+01,4.215766396842414530e-04
1.032160000000000011e+01,4.222419456955206572e-04
1.033050000000000068e+01,4.303270158188315844e-04
1.033929999999999971e+01,4.357819102278530452e-04
1.034800000000000075e+01,4.310532864005599870e-04
1.035710000000000086e+01,4.440015321178875877e-04
1.036589999999999989e+01,4.470671042213155994e-04
1.037459999999999916e+01,4.491921069540800917e-04
1.038380000000000081e+01,4.544420088442729672e-04
1.039250000000000007e+01,4.569715652651513364e-04
1.040119999999999933e+01,4.620230493134838429e-04
1.040990000000000038e+01,4.579772225249631196e-04
1.041879999999999917e+01,4.725702476272416932e-04
1.042750000000000021e+01,4.726775480064701867e-04
1.043629999999999924e+01,4.792259009796845295e-04
1.044549999999999912e+01,4.837764410129750513e-04
1.045429999999999993e+01,4.813142297970471068e-04
1.046299999999999919e+01,4.872108632732903826e-04
1.047220000000000084e+01,4.857822696650497627e-04
1.048090000000000011e+01,4.931343035586650738e-04
1.048959999999999937e+01,4.967713365583946699e-04
1.049879999999999924e+01,5.026366737142923518e-04
1.050760000000000005e+01,5.052565586241271420e-04
1.051629999999999932e+01,5.083593501706798901e-04
1.052549999999999919e+01,5.099930414678769102e-04
1.053430000000000000e+01,5.128848671441435091e-04
1.054310000000000080e+01,5.173623270852197465e-04
1.055209999999999937e+01,5.243322590420716137e-04
1.056090000000000018e+01,5.186300970526681615e-04
1.056949999999999967e+01,5.216481308860665151e-04
1.057830000000000048e+01,5.281529535558369872e-04
1.058709999999999951e+01,5.315294874079585976e-04
1.059590000000000032e+01,5.346755080698837714e-04
1.060459999999999958e+01,5.317892361689613000e-04
1.061379999999999946e+01,5.396474711981929639e-04
1.062260000000000026e+01,5.476259200076899741e-04
1.063129999999999953e+01,5.448950299095603900e-04
1.064049999999999940e+01,5.529803209909413004e-04
1.064920000000000044e+01,5.475940965839769161e-04
1.065789999999999971e+01,5.607442280792962908e-04
1.066719999999999935e+01,5.641054681031468145e-04
1.067590000000000039e+01,5.589228723574324927e-04
1.068469999999999942e+01,5.727650271080723336e-04
1.069379999999999953e+01,5.634372187182199333e-04
1.070250000000000057e+01,5.649314902200386779e-04
1.071119999999999983e+01,5.788970651720442857e-04
1.072020000000000017e+01,5.714145569217768308e-04
1.072899999999999920e+01,5.799544711322394876e-04
1.073780000000000001e+01,5.801303649180724210e-04
1.074649999999999928e+01,5.920688474594559738e-04
1.075549999999999962e+01,5.930959639077772443e-04
1.076420000000000066e+01,5.972821634614735014e-04
1.077280000000000015e+01,5.967162943846550643e-04
1.078149999999999942e+01,6.024003489735567634e-04
1.079059999999999953e+01,6.054040482548035066e-04
1.079940000000000033e+01,6.019701281965797197e-04
1.080819999999999936e+01,6.049913910214173209e-04
1.081709999999999994e+01,6.123535166508945349e-04
1.082579999999999920e+01,6.125528185046038698e-04
1.083460000000000001e+01,6.161615184064512824e-04
1.084379999999999988e+01,6.213091541888615590e-04
1.085249999999999915e+01,6.282446888617851301e-04
1.086129999999999995e+01,6.299196941203374315e-04
1.087069999999999936e+01,6.291280433110494740e-04
1.087959999999999994e+01,6.330008009881118742e-04
1.088879999999999981e+01,6.392862051808258662e-04
1.089750000000000085e+01,6.356076591566494575e-04
1.090620000000000012e+01,6.368795824896668779e-04
1.091499999999999915e+01,6.462401138657223720e-04
1.092389999999999972e+01,6.489551729632352019e-04
1.093270000000000053e+01,6.437740756396993173e-04
1.094149999999999956e+01,6.507040921627557217e-04
1.095049999999999990e+01,6.480568730773152413e-04
1.095930000000000071e+01,6.559087521788261373e-04
1.096799999999999997e+01,6.589994474604273910e-04
1.097710000000000008e+01,6.601186209372717720e-04
1.098579999999999934e+01,6.617742913867161441e-04
1.099450000000000038e+01,6.624864822582052660e-04
1.100000000000000000e+01,6.692960313301411692e-04
