# B (T), A/A(0)
1.825630333279665063e+00,1.012754426799729490e+00
1.827470616647882684e+00,1.014251991755884763e+00
1.829310900016100527e+00,1.016092645865828592e+00
1.831151183384318148e+00,1.018370487223407173e+00
1.832991466752535770e+00,1.020865054941679118e+00
1.834831750120753391e+00,1.023184785816545928e+00
1.836672033488971234e+00,1.025018421096141497e+00
1.838512316857188855e+00,1.026458181265273772e+00
1.840352600225406476e+00,1.027760014739456551e+00
1.842192883593624098e+00,1.028660276292386211e+00
1.844033166961841941e+00,1.029386735440495748e+00
1.845873450330059562e+00,1.030358484731459745e+00
1.847713733698277183e+00,1.031247131063135924e+00
1.849554017066494804e+00,1.031635443984801670e+00
1.851394300434712648e+00,1.031531918710011597e+00
1.853234583802930269e+00,1.030909810290443707e+00
1.855074867171147890e+00,1.029826427475485362e+00
1.856915150539365511e+00,1.028647113555657411e+00
1.858755433907583354e+00,1.027237029754763054e+00
1.860595717275800975e+00,1.025445755657621971e+00
1.862436000644018597e+00,1.023721169082939531e+00
1.864276284012236218e+00,1.021867356787043768e+00
1.866116567380454061e+00,1.019812240163840977e+00
1.867956850748671682e+00,1.018050384176940160e+00
1.869797134116889303e+00,1.016231779970764526e+00
1.871637417485106925e+00,1.014258736943233874e+00
1.873477700853324768e+00,1.012832762542124287e+00
1.875317984221542389e+00,1.012517630662669532e+00
1.877158267589760010e+00,1.012349792485059519e+00
1.878998550957977631e+00,1.012280705327296415e+00
1.880838834326195474e+00,1.012696975363696961e+00
1.882679117694413096e+00,1.013142847954176640e+00
1.884519401062630717e+00,1.013597791943654292e+00
1.886359684430848338e+00,1.014356755872061866e+00
1.888199967799066181e+00,1.015525624095764190e+00
1.890040251167283802e+00,1.017062532933675323e+00
1.891880534535501424e+00,1.018965858835181093e+00
1.893720817903719267e+00,1.020415267198118148e+00
1.895561101271936888e+00,1.021595194298402953e+00
1.897401384640154509e+00,1.022910724652069669e+00
1.899241668008372130e+00,1.023824352659140402e+00
1.901081951376589974e+00,1.024005613196901532e+00
1.902922234744807595e+00,1.024588046848522671e+00
1.904762518113025216e+00,1.025603977334615946e+00
1.906602801481242837e+00,1.026346278809670443e+00
1.908443084849460680e+00,1.026490484859021501e+00
1.910283368217678301e+00,1.025983078091446066e+00
1.912123651585895923e+00,1.025598479158537968e+00
1.913963934954113544e+00,1.024820167332997078e+00
1.915804218322331387e+00,1.023133912632788078e+00
1.917644501690549008e+00,1.020740549825811083e+00
1.919484785058766629e+00,1.018997333049064258e+00
1.921325068426984251e+00,1.017444056798018970e+00
1.923165351795202094e+00,1.015533541568473863e+00
1.925005635163419715e+00,1.013706907155130565e+00
1.926845918531637336e+00,1.012179750126371847e+00
1.928686201899854957e+00,1.010830296459110267e+00
1.930526485268072800e+00,1.009450131763057312e+00
1.932366768636290422e+00,1.008100853544874331e+00
1.934207052004508043e+00,1.007201334117381775e+00
1.936047335372725664e+00,1.006955685269597778e+00
1.937887618740943507e+00,1.006716873132591727e+00
1.939727902109161128e+00,1.006658538641091782e+00
1.941568185477378750e+00,1.007063457713921473e+00
1.943408468845596371e+00,1.007672651047003543e+00
1.945248752213814214e+00,1.007635057950015289e+00
1.947089035582031835e+00,1.007616677607540590e+00
1.948929318950249456e+00,1.007858790407315075e+00
1.950769602318467077e+00,1.008393694421580999e+00
1.952609885686684921e+00,1.008855376980964058e+00
1.954450169054902542e+00,1.008984320072392915e+00
1.956290452423120163e+00,1.009069879223880140e+00
1.958130735791338006e+00,1.009155438375367142e+00
1.959971019159555627e+00,1.009240997526854144e+00
1.961811302527773249e+00,1.009326556678341147e+00
1.963651585895990870e+00,1.009412115829828371e+00
1.965491869264208713e+00,1.009497674981315374e+00
1.967332152632426334e+00,1.009583234132802598e+00
1.969172436000643955e+00,1.009668793284289601e+00
1.971012719368861577e+00,1.009754352435776825e+00
1.972853002737079420e+00,1.009839911587264050e+00
1.974693286105297041e+00,1.009925470738750830e+00
1.976533569473514662e+00,1.010011029890238055e+00
1.978373852841732283e+00,1.010096589041725057e+00
1.980214136209950126e+00,1.010182148193212281e+00
1.982054419578167748e+00,1.010267707344699506e+00
1.983894702946385369e+00,1.010353266496186508e+00
1.985734986314602990e+00,1.010438825647673511e+00
1.987575269682820833e+00,1.010524384799160513e+00
1.989415553051038454e+00,1.010609943950647738e+00
1.991255836419256076e+00,1.010695503102134740e+00
1.993096119787473697e+00,1.010781062253621965e+00
1.994936403155691540e+00,1.010866621405108967e+00
1.996776686523909161e+00,1.010952180556596192e+00
1.998616969892126782e+00,1.011037739708082972e+00
2.000457253260344181e+00,1.011123298859570196e+00
2.002297536628562025e+00,1.011208858011057421e+00
2.004137819996779868e+00,1.011294417162544423e+00
2.005978103364997267e+00,1.011379976314031648e+00
2.007818386733215110e+00,1.011465535465518650e+00
2.009658670101432953e+00,1.011551094617005875e+00
2.011498953469650353e+00,1.011636653768492877e+00
2.013339236837868196e+00,1.011722212919979880e+00
2.015179520206085595e+00,1.011807772071466882e+00
2.017019803574303438e+00,1.011893331222954107e+00
2.018860086942521281e+00,1.011978890374441109e+00
2.020700370310738681e+00,1.012064449525928334e+00
2.022540653678956524e+00,1.012150008677415336e+00
2.024380937047174367e+00,1.012235567828902338e+00
2.026221220415391766e+00,1.012321126980389563e+00
2.028061503783609609e+00,1.012406686131876565e+00
2.029901787151827453e+00,1.012492245283363790e+00
2.031742070520044852e+00,1.012577804434850792e+00
2.033582353888262695e+00,1.012663363586338017e+00
2.035422637256480094e+00,1.012748922737824797e+00
2.037262920624697937e+00,1.012834481889312022e+00
2.039103203992915780e+00,1.012920041040799024e+00
2.040943487361133180e+00,1.013005600192286249e+00
2.042783770729351023e+00,1.013091159343773473e+00
2.044624054097568866e+00,1.013176718495260475e+00
2.046464337465786265e+00,1.013262277646747478e+00
2.048304620834004108e+00,1.013347836798234480e+00
2.050144904202221507e+00,1.013314436644676020e+00
2.051985187570439351e+00,1.013096544651678199e+00
2.053825470938657194e+00,1.012694160819240796e+00
2.055665754306874593e+00,1.012197972474549790e+00
2.057506037675092436e+00,1.011670764338596928e+00
2.059346321043310279e+00,1.011112536411381990e+00
2.061186604411527679e+00,1.010571135095025941e+00
2.063026887779745522e+00,1.010087811003316016e+00
2.064867171147962921e+00,1.009662564136252438e+00
2.066707454516180764e+00,1.009323061607782401e+00
2.068547737884398607e+00,1.009098903320819307e+00
2.070388021252616007e+00,1.008990089275362934e+00
2.072228304620833850e+00,1.008970352099427092e+00
2.074068587989051249e+00,1.009004763365261237e+00
2.075908871357269092e+00,1.009212282377910830e+00
2.077749154725486935e+00,1.009577918678289832e+00
2.079589438093704334e+00,1.009967664648010688e+00
2.081429721461922178e+00,1.010290832959887197e+00
2.083270004830139577e+00,1.010505527408689597e+00
2.085110288198357420e+00,1.010655840603917888e+00
2.086950571566575263e+00,1.010693926143451105e+00
2.088790854934792662e+00,1.010612724120858230e+00
2.090631138303010506e+00,1.010505828389229643e+00
2.092471421671228349e+00,1.010345571834617706e+00
2.094311705039445748e+00,1.010091902567542999e+00
2.096151988407663591e+00,1.009706357312495362e+00
2.097992271775881434e+00,1.009215203441461428e+00
2.099832555144098833e+00,1.008657237699937204e+00
2.101672838512316677e+00,1.008052801213757732e+00
2.103513121880534076e+00,1.007482416976402062e+00
2.105353405248751919e+00,1.007088585342551079e+00
2.107193688616969762e+00,1.006943012711892349e+00
2.109033971985187161e+00,1.007024810568664774e+00
2.110874255353405005e+00,1.007286345422915064e+00
2.112714538721622848e+00,1.007663071801634613e+00
2.114554822089840247e+00,1.008120798997467205e+00
2.116395105458058090e+00,1.008565933157322236e+00
2.118235388826275489e+00,1.008914551130465354e+00
2.120075672194493333e+00,1.009176946481154635e+00
2.121915955562711176e+00,1.009391582484900241e+00
2.123756238930928575e+00,1.009673832864547371e+00
2.125596522299146418e+00,1.010026644257253636e+00
2.127436805667364261e+00,1.010429675537184213e+00
2.129277089035581660e+00,1.010944967794666471e+00
2.131117372403799504e+00,1.011571669978976074e+00
2.132957655772016903e+00,1.012238075690424788e+00
2.134797939140234746e+00,1.012936522500064163e+00
2.136638222508452589e+00,1.013669053021918787e+00
2.138478505876669988e+00,1.014500212728997486e+00
2.140318789244887832e+00,1.015348182757426665e+00
2.142159072613105675e+00,1.016190228649570093e+00
2.143999355981323074e+00,1.017110273556162792e+00
2.145839639349540917e+00,1.018094713551234154e+00
2.147679922717758316e+00,1.019138423948797278e+00
2.149520206085976159e+00,1.020126031026006519e+00
2.151360489454194003e+00,1.021074379767400453e+00
2.153200772822411402e+00,1.021994873601678622e+00
2.155041056190629245e+00,1.022825471438513434e+00
2.156881339558847088e+00,1.023649744271944773e+00
2.158721622927064487e+00,1.024523386547793624e+00
2.160561906295282331e+00,1.025454060695008218e+00
2.162402189663500174e+00,1.026403795272124553e+00
2.164242473031717573e+00,1.027342448118357954e+00
2.166082756399935416e+00,1.028351838097582016e+00
2.167923039768152815e+00,1.029405783766460081e+00
2.169763323136370659e+00,1.030457868264951449e+00
2.171603606504588502e+00,1.031521853941334221e+00
2.173443889872805901e+00,1.032615805473536374e+00
2.175284173241023744e+00,1.033754961247858706e+00
2.177124456609241587e+00,1.034915661324859348e+00
2.178964739977458986e+00,1.036125442135057639e+00
2.180805023345676830e+00,1.037441434009709562e+00
2.182645306713894229e+00,1.038772424269206907e+00
2.184485590082112072e+00,1.040029888277439030e+00
2.186325873450329915e+00,1.041153239304002609e+00
2.188166156818547314e+00,1.042181947056790348e+00
2.190006440186765158e+00,1.043131372734167339e+00
2.191846723554983001e+00,1.043966621309326381e+00
2.193687006923200400e+00,1.044736608683239698e+00
2.195527290291418243e+00,1.045484145763674322e+00
2.197367573659635642e+00,1.046198039238876998e+00
2.199207857027853485e+00,1.046865349116907540e+00
2.201048140396071329e+00,1.047479835493335010e+00
2.202888423764288728e+00,1.048079918302099012e+00
2.204728707132506571e+00,1.048626657683981556e+00
2.206568990500724414e+00,1.049054257181750494e+00
2.208409273868941813e+00,1.049307604091283652e+00
2.210249557237159657e+00,1.049419528602870688e+00
2.212089840605377056e+00,1.049443272680687267e+00
2.213930123973594899e+00,1.049296597555160471e+00
2.215770407341812742e+00,1.048994284188708548e+00
2.217610690710030141e+00,1.048575506070299923e+00
2.219450974078247985e+00,1.048188253887507804e+00
2.221291257446465828e+00,1.047836133592607188e+00
2.223131540814683227e+00,1.047530338497350444e+00
2.224971824182901070e+00,1.047266591703860605e+00
2.226812107551118913e+00,1.047035781500734730e+00
2.228652390919336312e+00,1.046799487954032992e+00
2.230492674287554156e+00,1.046569646044297031e+00
2.232332957655771555e+00,1.046355955235632962e+00
2.234173241023989398e+00,1.046213528232163403e+00
2.236013524392207241e+00,1.046053903302471166e+00
2.237853807760424640e+00,1.045870787644524347e+00
2.239694091128642484e+00,1.045746420027896528e+00
2.241534374496860327e+00,1.045785589959674855e+00
2.243374657865077726e+00,1.046008195059604295e+00
2.245214941233295569e+00,1.046266244640110976e+00
2.247055224601512968e+00,1.046500415235447345e+00
2.248895507969730811e+00,1.046691834077155159e+00
2.250735791337948655e+00,1.046844778063111159e+00
2.252576074706166054e+00,1.046988146303860834e+00
2.254416358074383897e+00,1.047133997932501170e+00
2.256256641442601740e+00,1.047270397968490974e+00
2.258096924810819139e+00,1.047297240094654525e+00
2.259937208179036983e+00,1.047161380793326435e+00
2.261777491547254382e+00,1.046951281795924560e+00
2.263617774915472225e+00,1.046723580955574384e+00
2.265458058283690068e+00,1.046507307800199182e+00
2.267298341651907467e+00,1.046197672822711588e+00
2.269138625020125311e+00,1.045677315889897319e+00
2.270978908388343154e+00,1.044867839539982857e+00
2.272819191756560553e+00,1.043828567238716643e+00
2.274659475124778396e+00,1.042678595954176668e+00
2.276499758492995795e+00,1.041522575479230994e+00
2.278340041861213638e+00,1.040331719932867216e+00
2.280180325229431482e+00,1.039074134322323983e+00
2.282020608597648881e+00,1.037724087235222914e+00
2.283860891965866724e+00,1.036380651650609774e+00
2.285701175334084567e+00,1.035095570945547383e+00
2.287541458702301966e+00,1.033866574392469095e+00
2.289381742070519810e+00,1.032650661706507877e+00
2.291222025438737653e+00,1.031444493184891842e+00
2.293062308806955052e+00,1.030300814129130993e+00
2.294902592175172895e+00,1.029312808590534756e+00
2.296742875543390294e+00,1.028534923393630285e+00
2.298583158911608137e+00,1.027903583001655408e+00
2.300423442279825981e+00,1.027318563214989933e+00
2.302263725648043380e+00,1.026717788178843183e+00
2.304104009016261223e+00,1.026252422157821531e+00
2.305944292384479066e+00,1.025942301011587787e+00
2.307784575752696465e+00,1.025815288138243186e+00
2.309624859120914309e+00,1.025882105683806333e+00
2.311465142489131708e+00,1.026144153788878466e+00
2.313305425857349551e+00,1.026590910279905344e+00
2.315145709225567394e+00,1.027120915201205520e+00
2.316985992593784793e+00,1.027708478727627384e+00
2.318826275962002637e+00,1.028298801212986557e+00
2.320666559330220480e+00,1.028858566173864064e+00
2.322506842698437879e+00,1.029411724247505822e+00
2.324347126066655722e+00,1.030021961767339622e+00
2.326187409434873121e+00,1.030715609047694992e+00
2.328027692803090964e+00,1.031450092150494324e+00
2.329867976171308808e+00,1.032074246811132134e+00
2.331708259539526207e+00,1.032567302384320485e+00
2.333548542907744050e+00,1.032926040604762896e+00
2.335388826275961893e+00,1.033139739326440987e+00
2.337229109644179292e+00,1.033307172926926754e+00
2.339069393012397136e+00,1.033452548700433349e+00
2.340909676380614535e+00,1.033677326602642221e+00
2.342749959748832378e+00,1.033891986836304122e+00
2.344590243117050221e+00,1.034081851199233126e+00
2.346430526485267620e+00,1.034280236174848433e+00
2.348270809853485463e+00,1.034666393918209693e+00
2.350111093221703307e+00,1.035288256879702828e+00
2.351951376589920706e+00,1.036119494744998537e+00
2.353791659958138549e+00,1.037045886421104957e+00
2.355631943326355948e+00,1.038026195356573034e+00
2.357472226694573791e+00,1.039081192196690928e+00
2.359312510062791635e+00,1.040100074899648730e+00
2.361152793431009034e+00,1.041030395809686704e+00
2.362993076799226877e+00,1.041773380549232630e+00
2.364833360167444720e+00,1.042367157188486049e+00
2.366673643535662119e+00,1.042841203251647419e+00
2.368513926903879963e+00,1.043285038535965992e+00
2.370354210272097806e+00,1.043768390011605041e+00
2.372194493640315205e+00,1.044330737655508212e+00
2.374034777008533048e+00,1.044792829312615634e+00
2.375875060376750447e+00,1.045144490710762097e+00
2.377715343744968290e+00,1.045420792650109343e+00
2.379555627113186134e+00,1.045735956223648788e+00
2.381395910481403533e+00,1.046065300943670007e+00
2.383236193849621376e+00,1.046333075592941197e+00
2.385076477217839219e+00,1.046651168492845896e+00
2.386916760586056618e+00,1.047046075234086215e+00
2.388757043954274462e+00,1.047480665817559276e+00
2.390597327322491861e+00,1.047905397779975267e+00
2.392437610690709704e+00,1.048320360473489865e+00
2.394277894058927547e+00,1.048778688848838403e+00
2.396118177427144946e+00,1.049227388482717460e+00
2.397958460795362789e+00,1.049603442138453691e+00
2.399798744163580633e+00,1.049852865458722029e+00
2.401639027531798032e+00,1.049937789468637694e+00
2.403479310900015875e+00,1.049830013252763150e+00
2.405319594268233274e+00,1.049550175953990694e+00
2.407159877636451117e+00,1.049164194611480028e+00
2.409000161004668961e+00,1.048738444942999504e+00
2.410840444372886360e+00,1.048234429707421311e+00
2.412680727741104203e+00,1.047678100969803738e+00
2.414521011109322046e+00,1.047110631329237318e+00
2.416361294477539445e+00,1.046556456776108535e+00
2.418201577845757289e+00,1.045986010434060809e+00
2.420041861213974688e+00,1.045346344478268685e+00
2.421882144582192531e+00,1.044639396707545131e+00
2.423722427950410374e+00,1.043888704381620736e+00
2.425562711318627773e+00,1.043146789443198053e+00
2.427402994686845616e+00,1.042372319223946464e+00
2.429243278055063460e+00,1.041558423839139991e+00
2.431083561423280859e+00,1.040684464145887445e+00
2.432923844791498702e+00,1.039910981235550702e+00
2.434764128159716545e+00,1.039250579728314250e+00
2.436604411527933944e+00,1.038741756865306121e+00
2.438444694896151788e+00,1.038475865469259629e+00
2.440284978264369187e+00,1.038456121450904490e+00
2.442125261632587030e+00,1.038658088819854219e+00
2.443965545000804873e+00,1.039019319991483892e+00
2.445805828369022272e+00,1.039530502495742414e+00
2.447646111737240116e+00,1.040189698533816154e+00
2.449486395105457959e+00,1.040904467868796424e+00
2.451326678473675358e+00,1.041655790147389515e+00
2.453166961841893201e+00,1.042484998037926047e+00
2.455007245210110600e+00,1.043301593560781004e+00
2.456847528578328443e+00,1.044077733847574629e+00
2.458687811946546287e+00,1.044652877806944602e+00
2.460528095314763686e+00,1.044980868408521113e+00
2.462368378682981529e+00,1.045044242588853312e+00
2.464208662051199372e+00,1.044751647525208105e+00
2.466048945419416771e+00,1.044139806611116716e+00
2.467889228787634615e+00,1.043231687254033035e+00
2.469729512155852014e+00,1.042089737038581765e+00
2.471569795524069857e+00,1.040718326231970803e+00
2.473410078892287700e+00,1.039114324910440645e+00
2.475250362260505099e+00,1.037370173310899757e+00
2.477090645628722942e+00,1.035567549032372137e+00
2.478930928996940786e+00,1.033756690036244930e+00
2.480771212365158185e+00,1.032028094302143151e+00
2.482611495733376028e+00,1.030433674889254858e+00
2.484451779101593427e+00,1.028997961382685178e+00
2.486292062469811270e+00,1.027763881692082659e+00
2.488132345838029114e+00,1.026780349038799001e+00
2.489972629206246513e+00,1.026087166800886186e+00
2.491812912574464356e+00,1.025640353074093847e+00
2.493653195942682199e+00,1.025406187793047819e+00
2.495493479310899598e+00,1.025367674387139827e+00
2.497333762679117442e+00,1.025529567933304076e+00
2.499174046047335285e+00,1.025890569862629054e+00
2.501014329415552684e+00,1.026441833971285300e+00
2.502854612783770527e+00,1.027122165428164369e+00
2.504694896151987926e+00,1.027875429789137929e+00
2.506535179520205769e+00,1.028686443151646701e+00
2.508375462888423613e+00,1.029531135324882829e+00
2.510215746256641012e+00,1.030366730600053238e+00
2.512056029624858855e+00,1.031130677226455683e+00
2.513896312993076698e+00,1.031791525046188429e+00
2.515736596361294097e+00,1.032299681390688173e+00
2.517576879729511941e+00,1.032607999363494899e+00
2.519417163097729340e+00,1.032727231622530883e+00
2.521257446465947183e+00,1.032687806563504340e+00
2.523097729834165026e+00,1.032590078433564651e+00
2.524938013202382425e+00,1.032438475725383276e+00
2.526778296570600268e+00,1.032245924433065287e+00
2.528618579938818112e+00,1.032071937807331752e+00
2.530458863307035511e+00,1.031922412330923633e+00
2.532299146675253354e+00,1.031812281929158637e+00
2.534139430043470753e+00,1.031717443686349878e+00
2.535979713411688596e+00,1.031656143726185304e+00
2.537819996779906440e+00,1.031690933799367826e+00
2.539660280148123839e+00,1.031879512597893234e+00
2.541500563516341682e+00,1.032234301341219629e+00
2.543340846884559525e+00,1.032802446925806139e+00
2.545181130252776924e+00,1.033540841032228208e+00
2.547021413620994768e+00,1.034431393911498409e+00
2.548861696989212167e+00,1.035373751316466473e+00
2.550701980357430010e+00,1.036422899938962194e+00
2.552542263725647853e+00,1.037584570617393842e+00
2.554382547093865252e+00,1.038799250101040794e+00
2.556222830462083095e+00,1.040012841164254853e+00
2.558063113830300939e+00,1.041211618948830742e+00
2.559903397198518338e+00,1.042419686370455345e+00
2.561743680566736181e+00,1.043594911301557016e+00
2.563583963934954024e+00,1.044722553228920381e+00
2.565424247303171423e+00,1.045744913460548764e+00
2.567264530671389267e+00,1.046708566629771964e+00
2.569104814039606666e+00,1.047635939213845235e+00
2.570945097407824509e+00,1.048570139532193135e+00
2.572785380776042352e+00,1.049499994857768792e+00
2.574625664144259751e+00,1.050416328321956083e+00
2.576465947512477594e+00,1.051264153232925436e+00
2.578306230880695438e+00,1.052012482621567324e+00
2.580146514248912837e+00,1.052645928042432955e+00
2.581986797617130680e+00,1.053218586721170746e+00
2.583827080985348079e+00,1.053722093088407030e+00
2.585667364353565922e+00,1.054136255126267852e+00
2.587507647721783766e+00,1.054503204962324192e+00
2.589347931090001165e+00,1.054837247569229808e+00
2.591188214458219008e+00,1.055137894490975947e+00
2.593028497826436851e+00,1.055355939165287582e+00
2.594868781194654250e+00,1.055493574413128632e+00
2.596709064562872094e+00,1.055585152689042516e+00
2.598549347931089493e+00,1.055646504643963146e+00
2.600389631299307336e+00,1.055638682805231987e+00
2.602229914667525179e+00,1.055477451329435157e+00
2.604070198035742578e+00,1.055183986556998743e+00
2.605910481403960421e+00,1.054790653155897928e+00
2.607750764772178265e+00,1.054335290603521047e+00
2.609591048140395664e+00,1.053840239304688620e+00
2.611431331508613507e+00,1.053333368445455331e+00
2.613271614876830906e+00,1.052837012483114565e+00
2.615111898245048749e+00,1.052351606958227936e+00
2.616952181613266593e+00,1.051859215974568551e+00
2.618792464981483992e+00,1.051287016545410902e+00
2.620632748349701835e+00,1.050610389372535147e+00
2.622473031717919678e+00,1.049809186026423591e+00
2.624313315086137077e+00,1.048965158301167877e+00
2.626153598454354920e+00,1.048126430538042664e+00
2.627993881822572764e+00,1.047375507692081431e+00
2.629834165190790163e+00,1.046695733712032839e+00
2.631674448559008006e+00,1.046070132375369832e+00
2.633514731927225405e+00,1.045460976292858390e+00
2.635355015295443248e+00,1.044870938385560999e+00
2.637195298663661092e+00,1.044292341485296927e+00
2.639035582031878491e+00,1.043702851134774123e+00
2.640875865400096334e+00,1.043044885583422454e+00
2.642716148768314177e+00,1.042336072734417085e+00
2.644556432136531576e+00,1.041649235574483523e+00
2.646396715504749420e+00,1.041035007898654774e+00
2.648236998872966819e+00,1.040482852772682820e+00
2.650077282241184662e+00,1.039911018402475351e+00
2.651917565609402505e+00,1.039322697960759934e+00
2.653757848977619904e+00,1.038720063644351876e+00
2.655598132345837747e+00,1.038119771504502520e+00
2.657438415714055591e+00,1.037524071601320319e+00
2.659278699082272990e+00,1.036933330165793476e+00
2.661118982450490833e+00,1.036344874276859729e+00
2.662959265818708232e+00,1.035794463282572631e+00
2.664799549186926075e+00,1.035292730493251101e+00
2.666639832555143919e+00,1.034897257659464609e+00
2.668480115923361318e+00,1.034550795445278393e+00
2.670320399291579161e+00,1.034230422746585498e+00
2.672160682659797004e+00,1.033885505768352919e+00
2.674000966028014403e+00,1.033541863997593513e+00
2.675841249396232246e+00,1.033214484138457623e+00
2.677681532764449646e+00,1.032900173018217904e+00
2.679521816132667489e+00,1.032645167783110773e+00
2.681362099500885332e+00,1.032479421590098756e+00
2.683202382869102731e+00,1.032400684379073619e+00
2.685042666237320574e+00,1.032365649527800411e+00
2.686882949605538418e+00,1.032340010309933831e+00
2.688723232973755817e+00,1.032288007377420325e+00
2.690563516341973660e+00,1.032194520173700392e+00
2.692403799710191059e+00,1.032055085585704912e+00
2.694244083078408902e+00,1.031927749398429350e+00
2.696084366446626746e+00,1.031879304457174129e+00
2.697924649814844145e+00,1.031963925570176466e+00
2.699764933183061988e+00,1.032152126159646688e+00
2.701605216551279831e+00,1.032423151237992220e+00
2.703445499919497230e+00,1.032768112720646281e+00
2.705285783287715073e+00,1.033140332152937768e+00
2.707126066655932917e+00,1.033487747771886900e+00
2.708966350024150316e+00,1.033767381332066915e+00
2.710806633392368159e+00,1.034022061136570025e+00
2.712646916760585558e+00,1.034290907452851460e+00
2.714487200128803401e+00,1.034585949749830203e+00
2.716327483497021245e+00,1.034911675273746390e+00
2.718167766865238644e+00,1.035295910165107580e+00
2.720008050233456487e+00,1.035816038059727440e+00
2.721848333601674330e+00,1.036428187216412500e+00
2.723688616969891729e+00,1.037061260447722510e+00
2.725528900338109572e+00,1.037637115335867222e+00
2.727369183706326972e+00,1.038161520164288421e+00
2.729209467074544815e+00,1.038641879463644058e+00
2.731049750442762658e+00,1.039067724115378288e+00
2.732890033810980057e+00,1.039461162725507704e+00
2.734730317179197900e+00,1.039869244685758032e+00
2.736570600547415744e+00,1.040345868328897305e+00
2.738410883915633143e+00,1.040886220113815375e+00
2.740251167283850986e+00,1.041477555055870807e+00
2.742091450652068385e+00,1.042076797461014559e+00
2.743931734020286228e+00,1.042660584301808635e+00
2.745772017388504072e+00,1.043151531942440036e+00
2.747612300756721471e+00,1.043594606621027765e+00
2.749452584124939314e+00,1.044008485105500483e+00
2.751292867493157157e+00,1.044471309813647997e+00
2.753133150861374556e+00,1.044980337889700461e+00
2.754973434229592399e+00,1.045536776837274529e+00
2.756813717597809799e+00,1.046151095774927153e+00
2.758654000966027642e+00,1.046826695962739917e+00
2.760494284334245485e+00,1.047560084614076015e+00
2.762334567702462884e+00,1.048297363396166970e+00
2.764174851070680727e+00,1.049020131053046700e+00
2.766015134438898571e+00,1.049724525183601376e+00
2.767855417807115970e+00,1.050453621481880040e+00
2.769695701175333813e+00,1.051187808552589198e+00
2.771535984543551656e+00,1.051920440378266264e+00
2.773376267911769055e+00,1.052606550720791789e+00
2.775216551279986898e+00,1.053214141999957887e+00
2.777056834648204298e+00,1.053729816436979716e+00
2.778897118016422141e+00,1.054156316887627787e+00
2.780737401384639984e+00,1.054432168939374082e+00
2.782577684752857383e+00,1.054522503610543449e+00
2.784417968121075226e+00,1.054423919641054086e+00
2.786258251489293070e+00,1.054224057551715887e+00
2.788098534857510469e+00,1.053985443219950913e+00
2.789938818225728312e+00,1.053726477901725245e+00
2.791779101593945711e+00,1.053498221306812033e+00
2.793619384962163554e+00,1.053341673551957181e+00
2.795459668330381398e+00,1.053276446032454183e+00
2.797299951698598797e+00,1.053233748538473513e+00
2.799140235066816640e+00,1.053131015968823414e+00
2.800980518435034483e+00,1.052998491514987034e+00
2.802820801803251882e+00,1.052813554223071435e+00
2.804661085171469725e+00,1.052527182846752174e+00
2.806501368539687125e+00,1.052201127848848783e+00
2.808341651907904968e+00,1.051885361860087631e+00
2.810181935276122811e+00,1.051605639372142686e+00
2.812022218644340210e+00,1.051273741504540338e+00
2.813862502012558053e+00,1.050817687024438118e+00
2.815702785380775897e+00,1.050216987560065984e+00
2.817543068748993296e+00,1.049425161318487065e+00
2.819383352117211139e+00,1.048430697463786698e+00
2.821223635485428538e+00,1.047316712390998772e+00
2.823063918853646381e+00,1.046158642327415400e+00
2.824904202221864224e+00,1.045072025794751225e+00
2.826744485590081624e+00,1.044182422242011077e+00
2.828584768958299467e+00,1.043525850401871180e+00
2.830425052326517310e+00,1.043143485530420245e+00
2.832265335694734709e+00,1.042992259083078244e+00
2.834105619062952552e+00,1.043057067410793959e+00
2.835945902431170396e+00,1.043300146243600235e+00
2.837786185799387795e+00,1.043613660817348521e+00
2.839626469167605638e+00,1.044007066487460778e+00
2.841466752535823037e+00,1.044496676022419246e+00
2.843307035904040880e+00,1.044996520929245110e+00
2.845147319272258724e+00,1.045477111927108016e+00
2.846987602640476123e+00,1.045855332620972744e+00
2.848827886008693966e+00,1.046103231199382311e+00
2.850668169376911809e+00,1.046187621076567265e+00
2.852508452745129208e+00,1.045982942803523885e+00
2.854348736113347051e+00,1.045637687756475032e+00
2.856189019481564451e+00,1.045169425555762421e+00
2.858029302849782294e+00,1.044621224745966304e+00
2.859869586218000137e+00,1.044086995490372649e+00
2.861709869586217536e+00,1.043590992350251989e+00
2.863550152954435379e+00,1.043241050089753097e+00
2.865390436322653223e+00,1.042941462991885837e+00
2.867230719690870622e+00,1.042676910035934768e+00
2.869071003059088465e+00,1.042533359714878483e+00
2.870911286427305864e+00,1.042352887513697590e+00
2.872751569795523707e+00,1.042090135413735963e+00
2.874591853163741551e+00,1.041773055226451916e+00
2.876432136531958950e+00,1.041453114385346712e+00
2.878272419900176793e+00,1.041149951476235458e+00
2.880112703268394636e+00,1.040715075122894850e+00
2.881952986636612035e+00,1.040241949430181334e+00
2.883793270004829878e+00,1.039781607148161147e+00
2.885633553373047278e+00,1.039240138113547651e+00
2.887473836741265121e+00,1.038580757536948784e+00
2.889314120109482964e+00,1.037788116102761116e+00
2.891154403477700363e+00,1.036957919527973671e+00
2.892994686845918206e+00,1.036115617510160458e+00
2.894834970214136050e+00,1.035265862607033460e+00
